SELL,Date,Retail,Institutional,Foreign,Regional,Local
SELL,1/28/2016,141673115.6,279794537.5,10260448.48,24072590.67,104577648
SELL,1/31/2016,234891615.6,369115396,67636201.82,109581133.2,87560044.21
SELL,2/1/2016,120856735.6,222097980.1,13920671.12,20881006.67,80360237.81
SELL,2/2/2016,141803522.1,326948984.6,26853158.68,-29208698.91,117305903.7
SELL,2/3/2016,93455282.41,300120622.4,12916583.75,-16715578.97,66862315.87
SELL,2/4/2016,121532348.9,436118296.1,46784576.77,-34416240.38,54850883.11
SELL,2/7/2016,68003866.27,214291253,36110580.15,26621668.58,13179043.85
SELL,2/8/2016,129288412.4,345069421.1,66220894.13,34236652.75,39191957.75
SELL,2/9/2016,183560900.7,329203117.6,36626001.31,92642238.6,65065014.08
SELL,2/10/2016,176770534.7,243649594.6,10490832.92,-5245416.46,8130395.513
SELL,2/11/2016,133059905.8,349332501.8,27335569.76,36179430.57,25325601.4
SELL,2/14/2016,83833310.89,201566430.6,12139796.39,4352002.478,15346535.05
SELL,2/15/2016,71404871.33,251560258,13444431.84,6871598.496,33760462.18
SELL,2/16/2016,137318638.4,329475564.2,20062788.08,-65092601.31,96301382.76
SELL,2/17/2016,125096721.9,344482764,40142977.92,-73284273.64,82153071.09
SELL,2/18/2016,68292681.89,230140785.7,9716438.48,-13325401.34,37755303.81
SELL,2/21/2016,50589376.54,226619758.2,15486543.84,-5678399.408,16002761.97
SELL,2/22/2016,140068811.5,322582717.4,14006881.15,-32682722.69,87861345.41
SELL,2/23/2016,168566305.5,346389142.2,22897735.14,-26795221.97,117898976.7
SELL,2/24/2016,51642769.19,230616387.3,17760740.73,-4645116.805,24865037.02
SELL,2/25/2016,97955579.76,226596039.9,7081126.248,4720750.832,61369760.82
SELL,2/28/2016,80480486.85,289237732.2,29872669.79,-7731749.828,32332772.01
SELL,2/29/2016,218824182.2,348459361.2,24371413.65,-14000599.33,145709941.2
SELL,3/1/2016,98119265.49,253725585.3,8427421.576,15650925.78,38826335.12
SELL,3/2/2016,184488912.7,315776371.5,16303671.35,25742638.98,96963940.16
SELL,3/3/2016,77861061.68,251183961.4,10142820.3,-11932729.76,36991462.26
SELL,3/6/2016,53751352.7,300414001.9,11211938.6,-989288.7,18136959.5
SELL,3/7/2016,104663618.6,379574067.6,19764803.52,-31893205.68,49861208.88
SELL,3/8/2016,155381222.6,484389190.1,54148001.8,-21188348.53,50028045.15
SELL,3/9/2016,165856086.6,396034565.6,26047911.03,-28705861.13,109507544.3
SELL,3/10/2016,408613973.7,668729282.4,135881131.4,-65999406.68,165969096.2
SELL,3/13/2016,133764179.5,388737055.9,39115157.18,7243547.625,55050961.95
SELL,3/14/2016,454169008,1132583964,127735033.5,-303725524.1,158959152.8
SELL,3/15/2016,262550836.7,755859244.8,133326596.8,-81021547.27,136403364.4
SELL,3/16/2016,292629408.2,766361632,116642491.4,-59344425.44,140175625.6
SELL,3/17/2016,424079913.1,1233117976,142403218,-251944155,189349333.9
SELL,3/20/2016,204545908.2,785456287.5,212727744.5,-392728143.7,24545508.98
SELL,3/21/2016,189265671.6,549967640,43201946.78,32915768.98,92575600.25
SELL,3/22/2016,320191210.3,805141004.5,54919527.98,-25905437.72,176156976.5
SELL,3/23/2016,265222276.9,717553420.5,72663637.52,-4541477.345,118078411
SELL,3/24/2016,202652221.2,868509519.4,100292170.7,-63070334.14,65138213.95
SELL,3/27/2016,187574559.4,687508448.6,90608049.87,46893639.84,16690956.56
SELL,3/28/2016,245989103,623873679.1,165880809.6,0,19420192.34
SELL,3/29/2016,327829560.3,861985417.4,154744722.5,1146257.204,129527064.1
SELL,3/30/2016,303258108.1,582574786.7,118111052.6,79804765.3,97361813.67
SELL,3/31/2016,370262315,732946161.6,224106138,97437451.32,125586048.4
SELL,4/3/2016,132550341.4,523451116.8,55842967.91,19637087.62,34364903.33
SELL,4/4/2016,321176498.1,645931564.4,172665916.8,-16998199.06,76044574.76
SELL,4/5/2016,375675506.4,781664886.5,158065198.7,-12991660.16,142908261.8
SELL,4/6/2016,266948987.8,817843715.4,53989682.92,-6998662.601,127975544.7
SELL,4/7/2016,131559439.3,475011073,43659105.98,-41330620.32,63451234.02
SELL,4/10/2016,137294148.4,449044771.1,40775329.79,59356492.73,26323314.17
SELL,4/11/2016,260294089.8,493891349.8,54607151.7,30944052.63,58247628.48
SELL,4/12/2016,76935818.26,386864767.9,18796819.23,-24042443.2,31473743.83
SELL,4/13/2016,135664663.1,399122660.7,12964541.18,12038502.53,50932126.08
SELL,4/14/2016,261012072.4,558994693.3,124960453.9,8872931.64,55455822.75
SELL,4/17/2016,98305215.74,495526872.4,52581859.58,-10287755.14,23433220.03
SELL,4/18/2016,191966691.7,733206114.3,81763590.93,-136865141.3,73764978.77
SELL,4/19/2016,315218692.6,854467813.2,131716382.3,-65295300.61,139596849.6
SELL,4/20/2016,343248513.4,771322808.9,69044241.21,39453852.12,145979252.8
SELL,4/21/2016,393595036.7,662799189.2,164307362,57553991.22,101183629.7
SELL,4/24/2016,79516640.36,310406701.6,21155803.4,10213146.47,33192726.02
SELL,4/26/2016,325183562.8,525845615,84864978.59,-81692456.02,182420047.4
SELL,4/27/2016,311762503.7,626841629.8,82915559.5,-38141157.37,119398405.7
SELL,4/28/2016,211426410.1,423438488.9,65009228.59,-80822284.19,97221008.52
SELL,5/3/2016,367453464.2,479287127.3,109055186.9,56264141.03,106276710.8
SELL,5/4/2016,263616613.1,410135668.2,29421497,-7649589.22,148872774.8
SELL,5/5/2016,217527506.6,374022115.7,26082434.85,-14606163.52,121544146.4
SELL,5/8/2016,76428891.28,329345753.7,27691627.28,-19568749.94,12184316
SELL,5/9/2016,210531552.4,413387475.3,36733369.82,3837814.757,98138405.93
SELL,5/10/2016,148271439,386815394.4,20580262.82,-26193061.78,60337588.73
SELL,5/11/2016,172473492.4,530543460.3,30620293.94,48117604.77,63740203.72
SELL,5/12/2016,223398162.7,456559227.1,22971533.44,-28714416.8,94757575.44
SELL,5/15/2016,64912803.69,249064577.3,17830126.34,12258211.86,11701020.41
SELL,5/16/2016,171095700.5,355523533.6,45773654.95,-14665345.76,43107228.45
SELL,5/17/2016,283270061.6,583732814.8,93331754.4,-126079738.4,141635030.8
SELL,5/18/2016,545210614.8,833794563.7,27115270.36,-7747220.104,107492678.9
SELL,5/19/2016,201703391.1,383887099.2,26026244.02,-4879920.753,132300073.7
SELL,5/22/2016,149029980,330292907.3,10617912.06,18960557.25,38300325.65
SELL,5/23/2016,174098671.2,296497990.8,29163736.8,5302497.6,116213072.4
SELL,5/24/2016,153082326.3,410849817.2,46818993.26,-45766881.05,68387293.52
SELL,5/25/2016,163008513.4,412745915.4,48589076.11,-50156465.66,61128192.53
SELL,5/26/2016,191200006.4,383038984.6,23740257.87,-22118252.67,84737483.56
SELL,5/29/2016,57001350.52,172044222.2,18723071.34,7073160.284,17266832.46
SELL,5/30/2016,144601413.5,276196350.7,32516190.87,382543.422,73830880.45
SELL,5/31/2016,1304564420,302258022.8,67342461.04,87701809.72,1196503261
SELL,6/1/2016,224307542.8,392126878,26324601.6,-32905752,129977720.4
SELL,6/2/2016,148065122.2,422279590.3,49711394.81,-93542947.23,62540141.86
SELL,6/5/2016,61278069.45,206117142.7,14686479.45,-11647897.5,32411540.86
SELL,6/6/2016,271542627,358479199.3,44004931.66,-82643408.23,134161377
SELL,6/7/2016,187834626.7,437503012.5,41416951.85,-82833903.7,104417385.7
SELL,6/8/2016,189386977.9,473760613.5,44561641.87,-586337.393,68015137.59
SELL,6/9/2016,230121201.8,362102479.3,22722051.44,-30457217.89,98623372.21
SELL,6/12/2016,142527150.7,230522174.2,48954977.86,33772737.89,30364479.94
SELL,6/13/2016,230325898.1,328039915.5,55836581.36,-16451849.87,114664408.2
SELL,6/14/2016,201855970,316406189,68855670,-7921835,42680420
SELL,6/15/2016,161136545.7,248314632.5,26081968.59,33227713.41,82890639.91
SELL,6/16/2016,229878035.9,279581395,46596899.16,443779.992,117601697.9
SELL,6/19/2016,99778218.75,234678370.5,15964515,52682899.5,15432364.5
SELL,6/20/2016,163080128.5,327424444.1,30761884.71,-9270704.982,63209352.15
SELL,6/21/2016,248998821.9,345580183.1,64387574.14,33702870.84,93060165.76
SELL,6/22/2016,138830100.6,270466931.7,38124328.14,7552932.933,51072213.17
SELL,6/23/2016,102587424.3,204595258.7,27240728.5,-23183598.72,57958996.8
SELL,6/26/2016,242084339.3,475637072,38925455.44,15996762.51,18662889.6
SELL,6/27/2016,150247353.1,211903934.3,21742057.57,34722390.45,90862330.16
SELL,6/28/2016,134419419.3,208613971.8,23903684.27,2173062.206,77919801.96
SELL,6/29/2016,159625216.9,260381559.5,32830718.37,8679385.317,84152301.12
SELL,7/3/2016,73608844.73,167942509.8,14292979.56,-5955408.15,55980836.61
SELL,7/4/2016,268355457,353354923,37642620.67,-40071176.84,216141499.3
SELL,7/10/2016,304040858.3,614745625.9,81632887.99,-124115309.3,136610139.1
SELL,7/11/2016,422346870.2,532524314.5,101830668.3,51750011.76,200322626.2
SELL,7/12/2016,323292485.8,514585637.9,59293818.36,63529091.1,131999333.7
SELL,7/13/2016,249000844.6,499308780.3,51630096.4,653545.524,102606647.3
SELL,7/14/2016,255130560.3,430532820.4,41704033.89,14719070.78,141057761.7
SELL,7/17/2016,149125495.6,369074604.1,42670127.05,24194401.93,28153485.89
SELL,7/18/2016,179833040.2,379473777.6,25541504.26,14073890.1,116239907.1
SELL,7/19/2016,178175231.1,366772968.8,43178955.73,-496309.836,86357911.46
SELL,7/20/2016,146827913.4,410811200.2,26091371.37,-29160944.47,74692945.48
SELL,7/21/2016,181429109.7,288251856.5,22890588.61,1695599.156,112757343.9
SELL,7/24/2016,64365475.62,204455040.2,13015077.79,7809046.674,19167660.02
SELL,7/25/2016,193214984.8,382060786.6,18447661.87,5825577.432,84956337.55
SELL,7/26/2016,203757335.9,421755776,16979777.99,3286408.644,108999220
SELL,7/27/2016,407377617,1078273428,123692213.7,-255451311,142514941.9
SELL,7/28/2016,351006828.9,582138557.8,52494324.86,-37607874.53,148864503.3
SELL,7/31/2016,109386054.5,310829679.7,22021614.94,20577574.62,28158786.32
SELL,8/1/2016,304370553.3,382602342.1,59896213.3,45227752.9,168687294.6
SELL,8/2/2016,252747008.8,381172983.1,68611136.96,-1172839.948,136635853.9
SELL,8/3/2016,209908194.9,595500422.5,68448324.42,-93546043.37,96588191.13
SELL,8/4/2016,350967670.9,706614910.7,115117396,-113245568.5,114181482.3
SELL,8/7/2016,147785011.9,383571454.9,26304775.59,24869969.64,68392416.52
SELL,8/8/2016,302111703.6,558866154.1,72085634.37,-35637841.71,178999159.5
SELL,8/9/2016,282657356.9,594497626.8,95886714,11673165.18,143413172.2
SELL,8/10/2016,427488067,672511715.2,281516531.9,-20853076.44,88625574.87
SELL,8/11/2016,272933073.6,678458239.8,74044934.8,-33578516.95,108484439.4
SELL,8/14/2016,99017317.2,382991509.9,29424957.47,-26155517.75,54646349.59
SELL,8/15/2016,373517145,536311121.9,55366479.46,21485499.49,234687763.7
SELL,8/16/2016,314875418,503800668.8,41506305.1,-7156259.5,170318976.1
SELL,8/17/2016,284097966.9,472598987.6,32987678.62,51837780.69,167631264.8
SELL,8/18/2016,323904244.5,436210547,41353293.45,90477143.86,189424763.5
SELL,8/21/2016,121505731,327299221.3,12405990.55,-729764.15,25176863.18
SELL,8/22/2016,285904115,475852341.8,21922736.61,40016478,147011292.6
SELL,8/23/2016,189815632.4,282219885.1,29587568.6,910386.726,143385909.3
SELL,8/24/2016,169529304.3,356929219.1,56509768.11,5795873.652,69550483.82
SELL,8/25/2016,192579701.6,279429370.9,14684726.7,39438980.28,125449522.4
SELL,8/28/2016,77198819.72,197141952.4,7771693.26,11657539.89,54142796.38
SELL,8/29/2016,177937789.9,245914024.2,17993709.09,41585461.01,135952468.7
SELL,8/30/2016,172170678,335797519,59706615,-16987236,113961405
SELL,8/31/2016,220705099.3,346009706,26968403.56,16949823.26,135859693.4
SELL,9/1/2016,207096985.8,358730651.1,53427969.32,-11703269.47,96679182.57
SELL,9/4/2016,158967076,347663059.6,18580567.32,-15277355.35,46657869.05
SELL,9/5/2016,161988061.9,357984667.2,51460295.91,-8949616.68,38035870.89
SELL,9/6/2016,159666541.1,350102155.1,17463527.93,18710922.78,48232600.94
SELL,9/7/2016,170878486,281275460.9,37163338.1,15666897.44,45907652.95
SELL,9/8/2016,179423573,252685615,46796325,56161808,68221823
SELL,9/14/2016,101269504.3,151583105.9,9848619.872,12846025.92,52668706.27
SELL,9/15/2016,220696887.2,217078905.4,15677920.95,65525669.6,169241146.6
SELL,9/18/2016,107474061.2,200342673.1,43816348.04,6613788.384,31415494.82
SELL,9/19/2016,183941311.8,281367854,36242673.72,49492683.46,72095641.27
SELL,9/20/2016,148563025.1,280529090.9,27931467.93,-8905685.426,96343324.15
SELL,9/21/2016,278475811.4,297556561.4,60852121.75,29394668.98,157287263.8
SELL,9/22/2016,231043267.6,188998291.3,64496177.17,-19593775.34,154709184.5
SELL,9/25/2016,72283081.1,159599395.6,13179821.06,35420769.09,33155487.34
SELL,9/26/2016,281137682.6,293077893.1,42333473.44,-14653894.65,207325472.5
SELL,9/27/2016,593781970.7,456450044.3,221477499.8,7144435.476,115898619.9
SELL,9/28/2016,208996684.7,245071159.4,23134717.45,39211385.5,123907978.2
SELL,9/29/2016,248513359.6,254248283.3,32497900.88,44445658.55,191164122.8
SELL,10/3/2016,288710728.1,532712970.8,92448054.68,0,132609914.5
SELL,10/4/2016,245866582.2,500466130.4,90016726.81,-58443695.77,81283760.78
SELL,10/5/2016,337283847.1,656815912.7,77769709.1,-45647437.95,110737303.2
SELL,10/9/2016,173230270.3,401533747.8,28537934.7,-4505989.689,70593838.46
SELL,10/10/2016,272188192,484265344.1,47278346.01,56734015.21,143861252.9
SELL,10/11/2016,415890158.5,334608694.3,113116704.3,15578947.31,229620136.4
SELL,10/12/2016,353398688.3,392739297,30005549.01,82015167.29,244045131.9
SELL,10/13/2016,481046005.9,840053246.7,124408449.8,-106635814.1,220380682.5
SELL,10/16/2016,214174099.6,473696286.6,38245374.93,49172624.91,34420837.44
SELL,10/17/2016,537186718.3,531368811.6,93086507.14,65936275.89,345195797.3
SELL,10/18/2016,350771301.8,335142877.4,87403410.18,-10418949.56,156284243.4
SELL,10/19/2016,284816539.6,361473945.2,26175699.48,-21189851.96,235581295.3
SELL,10/20/2016,278915700.8,441616526.3,27891570.08,-22578890.07,194576905.6
SELL,10/23/2016,110845984.5,271196001,24034566.22,38742285.85,63494301.81
SELL,10/24/2016,252133732.6,319688551.3,73406023.43,22340963.65,138833131.3
SELL,10/25/2016,239388497.3,488777558.5,56878206.93,-6250352.41,79379475.61
SELL,10/26/2016,211366719,313717720.4,69503470.67,952102.338,92829977.96
SELL,10/27/2016,182504402,455848071,63094354,-50148624,91646089
SELL,10/30/2016,206129922.7,293274280.3,12401312.42,9719947.574,29495013.33
SELL,10/31/2016,171905261.8,335929480,32016739.3,19210043.58,124619000.7
SELL,11/1/2016,285982857.1,483545893.6,57334727.38,3453899.24,149899227
SELL,11/2/2016,259388458.2,729928222.7,74631065.16,-71900660.34,105575653.2
SELL,11/3/2016,500511997.5,1365032721,154378700.5,-188504518.5,105627531.9
SELL,11/6/2016,348740950.3,1260491655,119694987.2,-317708916.6,97529248.81
SELL,11/7/2016,891026331.2,1605590235,246175979,-270140012.4,326782273.1
SELL,11/8/2016,817736017.2,1448814900,168880264.4,-46219861.84,159991829.5
SELL,11/9/2016,698383768.5,1606850459,141947920.4,-107880419.5,143840559.4
SELL,11/10/2016,550172361.2,1722278696,258776723.2,-241379968.7,193538893.9
SELL,11/13/2016,681556848.2,1626308560,225876188.9,56960082.42,111956024.1
SELL,11/14/2016,566512202.7,1212534890,248470264.4,46381116.01,195463274.6
SELL,11/15/2016,602495217.7,1294836213,343527975,112747643.1,123317734.6
SELL,11/16/2016,499036369.7,1890217947,298951032.8,-200085336.9,164776159.8
SELL,11/17/2016,641120201.9,2091523282,325815184.6,-183927926.8,210203344.9
SELL,11/20/2016,254355444.7,1203464618,140985589.3,-138078670,109009476.3
SELL,11/21/2016,448466938.4,1713101196,214669008.4,-193414651.2,197665522.6
SELL,11/22/2016,542906768,1614379371,184383430.7,-18438343.07,249941983.8
SELL,11/23/2016,328881959.4,1460928283,160979064.3,-152324275.9,109050333.9
SELL,11/24/2016,446824455.6,1300861270,114082839.7,77639710.37,169539775.7
SELL,11/27/2016,374968281.2,791599704.8,77771199.07,178688588.3,56476704.09
SELL,11/28/2016,564487316.8,1177611922,148859579.6,48637288.39,147385722.4
SELL,11/29/2016,384085700.1,1037427355,130668331,30357289.01,151786445.1
SELL,11/30/2016,495372930,1294361527,268105062.5,-79898859.68,213063625.8
SELL,12/1/2016,445615721,1479444194,112295161.7,-101600384.4,190723528.6
SELL,12/4/2016,263140479.8,1048673143,167217349.2,-20740136.34,80368028.3
SELL,12/5/2016,531830590,1129578211,104868003.7,59924573.52,263668123.5
SELL,12/6/2016,252527553.3,876601793.7,77621174.18,-84865817.1,80726021.14
SELL,12/7/2016,676581488.1,1367800557,81319890.4,97583868.48,177277361.1
SELL,12/8/2016,277565327.2,947318100.6,62929790.78,-109003387.6,113498372.7
SELL,12/12/2016,424079771.6,1165118819,115924920.3,-79239818.92,186360314.9
SELL,12/13/2016,418312319.9,1001883828,132982002.9,55516758.5,156221576.2
SELL,12/14/2016,260487364.6,1018999030,39015728.62,-286880357.5,89506671.54
SELL,12/15/2016,538156948.1,1059092874,99020878.46,-96150708.06,276971442.6
SELL,12/18/2016,245321400.7,748921318.4,40598964.2,19867578.23,74287466.41
SELL,12/19/2016,729397200.4,1943427440,244764161.2,-107696230.9,259450010.9
SELL,12/20/2016,602167539.6,1532982856,284121303.9,-186587124.9,303204078
SELL,12/21/2016,521595563,1685154896,213284015.6,-73910302.44,213284015.6
SELL,12/22/2016,735407858.3,1869161640,190418106.2,223248814.1,129134118
SELL,12/25/2016,133060442.5,899604296,53995541.88,-314331190.2,10606267.16
SELL,12/26/2016,234134127.7,864722261.5,99359440.74,86570601.83,19675136.78
SELL,12/27/2016,397368563.1,1099428676,107911590.6,140919841.9,62207858.13
SELL,12/28/2016,288394642.1,935064166.6,84299972.31,-39931565.83,89846023.12
SELL,12/29/2016,374709049.6,1226446225,84344103.42,-109232527.4,71899891.44
SELL,1/2/2017,763553638.3,235862118.7,88948002.37,89947418.13,820520336.5
SELL,1/3/2017,810736221.9,355790716.1,103820897.5,72324670.16,990381370.4
SELL,1/4/2017,1241908810,346209872.9,181045529.9,158811868.3,1248261285
SELL,1/5/2017,1633982092,607419954.7,351900121.4,262244039.5,1627257886
SELL,1/8/2017,1199086851,338203983.5,142968047.6,135281593.4,1259041193
SELL,1/9/2017,861733381.2,365807047.8,143622230.2,57694400.16,1026223799
SELL,1/10/2017,1222439149,531419027.6,266586442.9,140308654.2,1346963080
SELL,1/11/2017,879249634.9,380420329.1,125966996.4,68022178.06,1065680790
SELL,1/12/2017,1413481094,468650855.6,193859590.9,248441417.4,1439830942
SELL,1/15/2017,1126824940,306794576.6,53043922.13,170600722.5,1209974872
SELL,1/16/2017,1074054814,399271405.3,60406374.98,117866097.5,1295053747
SELL,1/17/2017,1318693707,490213984.3,144712615.3,209833292.2,1454361784
SELL,1/18/2017,1509619193,607658777.7,239252410.7,228666020.9,1649359539
SELL,1/19/2017,1074218681,377428185.2,101615280.6,100163633.8,1249867952
SELL,1/22/2017,691422431.9,303429988.1,77598488.76,70634521.82,846619409.4
SELL,1/23/2017,749872522.5,729165983.5,105011733.9,79868079.32,1294158693
SELL,1/24/2017,551525971,517322810,113297970.8,111160273.2,844390537
SELL,1/26/2017,777652074.6,511986523.4,287589407.4,145729161.6,856320029.1
SELL,1/29/2017,703111368.3,315890614.7,35665069.41,36684071.39,946652842.2
SELL,1/30/2017,840496568.1,515143057.9,131497043.7,185722628.8,1038419954
SELL,1/31/2017,680568815.3,714039412.7,458826107,132487781.7,803294339.3
SELL,2/1/2017,558063746.4,312550522.6,133203983.2,57460541.75,679949744.1
SELL,2/2/2017,685019198.6,538229370.4,314374882.2,99083134.09,809790552.7
SELL,2/5/2017,614797119.2,329591696.8,135047600.7,50052607.25,759288608.1
SELL,2/6/2017,725839765.4,805467756.6,359857267.7,114848064.2,1056602190
SELL,2/7/2017,1081961128,640906910.5,337682135.6,160226727.6,1224959176
SELL,2/8/2017,812746772.4,557821140.6,220661434,152133038.3,997773440.7
SELL,2/9/2017,542146790.5,436457524.5,247586891.7,67523697.74,663493725.6
SELL,2/12/2017,542625877.8,234775093.2,85514106.81,47421459.23,644465405
SELL,2/13/2017,659097198.7,511590543.3,254039240,83118829.68,833529672.3
SELL,2/14/2017,597923464.7,460348154.3,248693830.5,38097778.28,771480010.3
SELL,2/15/2017,556155396,302109104,210274802.5,38621902.5,609367795
SELL,2/16/2017,609953624.6,403258376.4,307003236.3,46607752.05,659601012.7
