Date,Total Turnover,Retail,Institutional,Foreign,Regional,Local,Retail.1,Institutional.1,Foreign.1,Regional.1,Local.1,Retail.2,Institutional.2,Foreign.2,Regional.2,Local.2,Retail.3,Institutional.3,Foreign.3,Regional.3,Local.3
4/7/2013,131933351,91165945.54,40767405.46,19790002.65,6332800.848,105810547.5,86944078.31,44989272.69,9670714.628,4795777.309,117466859.1,95255879.42,36677471.58,29816937.33,7916001.06,94200412.61,-8311801.113,8311801.113,-20146222.7,-3120223.751,23266446.45
4/8/2013,321444889,159758109.8,161686779.2,116041604.9,18965248.45,186438035.6,148828983.6,172615905.4,113791490.7,24429811.56,183223586.7,170687236.1,150757652.9,118291719.2,13500685.34,189652484.5,-21858252.45,21858252.45,-4500228.446,10929126.23,-6428897.78
4/9/2013,255885176,151484024.2,104401151.8,70624308.58,20470814.08,164790053.3,147901631.7,107983544.3,65762490.23,17911962.32,172210723.4,155322301.8,100562874.2,75486126.92,23285551.02,157113498.1,-7420670.104,7420670.104,-9723636.688,-5373588.696,15097225.38
4/10/2013,357170533,223588753.7,133581779.3,91792826.98,34288371.17,231089334.9,237518404.4,119652128.6,65362207.54,41431781.83,250376543.6,209301932.3,147868600.7,118223446.4,27144960.51,211802126.1,28216472.11,-28216472.11,-52861238.88,14286821.32,38574417.56
4/11/2013,444382952,252853899.7,191529052.3,112428886.9,45771444.06,286182621.1,247076921.3,197306030.7,90654122.21,46660209.96,307068619.8,259075261,185307691,134203651.5,44882678.15,265296622.3,-11998339.7,11998339.7,-43549529.3,1777531.808,41771997.49
4/14/2013,345198285,236460825.2,108737459.8,75598424.42,18985905.68,250268756.6,217820117.8,127378167.2,89406355.82,17605112.54,238186816.7,255101532.6,90096752.39,62135691.3,20366698.82,262695894.9,-37281414.78,37281414.78,27270664.52,-2761586.28,-24509078.24
4/15/2013,393443621,224262864,169180757,125115071.5,22032842.78,246295706.7,228197300.2,165246320.8,110557657.5,20065624.67,262820338.8,220328427.8,173115193.2,139672485.5,23606617.26,230164518.3,7868872.42,-7868872.42,-29114827.95,-3540992.589,32655820.54
4/16/2013,347163374,231905133.8,115258240.2,61447917.2,30550376.91,255165079.9,226350519.8,120812854.2,43742585.12,34369174.03,269051614.9,237806911.2,109356462.8,79153249.27,26731579.8,241278544.9,-11456391.34,11456391.34,-35410664.15,7637594.228,27773069.92
4/17/2013,348152221,174772414.9,173379806.1,133690452.9,28200329.9,185913286,177557632.7,170594588.3,136127518.4,30985547.67,181039154.9,171639045,176513176,131601539.5,25415112.13,191135569.3,5918587.757,-5918587.757,4525978.873,5570435.536,-10096414.41
4/18/2013,272720190,165813875.5,106906314.5,79907015.67,19363133.49,173450040.8,165813875.5,106906314.5,74725332.06,17181371.97,180813486,166086595.7,106633594.3,84815979.09,21544895.01,166359315.9,-272720.19,272720.19,-10090647.03,-4363523.04,14454170.07
4/21/2013,199200347,163145084.2,36055262.81,8366414.574,19322433.66,171511498.8,171909899.5,27290447.54,7370412.839,15537627.07,176292307.1,154380268.9,44820078.08,9362416.309,23107240.25,166730690.4,17529630.54,-17529630.54,-1992003.47,-7569613.186,9561616.656
4/22/2013,262462961,152753443.3,109709517.7,63253573.6,14172999.89,185036387.5,152753443.3,109709517.7,63253573.6,14172999.89,185036387.5,140680147.1,121782813.9,89499869.7,14697925.82,158265165.5,12073296.21,-12073296.21,-26246296.1,-524925.922,26771222.02
4/23/2013,234938326,159993000,74945325.99,44638281.94,15036052.86,175029052.9,160932753.3,74005572.69,35945563.88,19734819.38,179257942.7,159053246.7,75885079.3,53565938.33,10337286.34,171035101.3,1879506.608,-1879506.608,-17620374.45,9397533.04,8222841.41
4/24/2013,235785525,156090017.6,79695507.45,46449748.43,20041769.63,169294007,163399368.8,72386156.18,46449748.43,20041769.63,169294007,149016451.8,86769073.2,65312590.43,26407978.8,144064955.8,14382917.03,-14382917.03,-18862842,-6366209.175,25229051.18
4/28/2013,198591065,107239175.1,91351889.9,52030859.03,37732302.35,108827903.6,118956047.9,79635017.07,45477353.89,31575979.34,121537731.8,95522302.27,103068762.7,58584364.18,43888625.37,96118075.46,23433745.67,-23433745.67,-13107010.29,-12312646.03,25419656.32
4/29/2013,189875159,98545207.52,91329951.48,72722185.9,9683633.109,107469340,111646593.5,78228565.51,56013171.91,9114007.632,124747979.5,85633696.71,104241462.3,89431199.89,10253258.59,90190700.53,26012896.78,-26012896.78,-33418027.98,-1139250.954,34557278.94
4/30/2013,211600000,118496000,93104000,75752800,14177200,121670000,126748400,84851600,66230800,12696000,132673200,110455200,101144800,85274800,15446800,110878400,16293200,-16293200,-19044000,-2750800,21794800
5/2/2013,275053104,129825065.1,145228038.9,91867736.74,35481850.42,147703516.8,133950861.6,141102242.4,82790984.3,34656691.1,157605428.6,125699268.5,149353835.5,100944489.2,36582062.83,137526552,8251593.12,-8251593.12,-18153504.86,-1925371.728,20078876.59
5/7/2013,365164539,234435634,130728905,84718173.05,41628757.45,238817608.5,227497507.8,137667031.2,79971034.04,52218529.08,232974975.9,241738924.8,123425614.2,89100147.52,31038985.82,245025405.7,-14241417.02,14241417.02,-9129113.475,21179543.26,-12050429.79
5/8/2013,298152274,196482348.6,101669925.4,67680566.2,21765116,208706591.8,176804298.5,121347975.5,84377093.54,18783593.26,194991587.2,215862246.4,82290027.62,50685886.58,24746638.74,222719748.7,-39057947.89,39057947.89,33691206.96,-5963045.48,-27728161.48
5/9/2013,250531672,176123765.4,74407906.58,43843042.6,22297318.81,184391310.6,168858346.9,81673325.07,51108461.09,15031900.32,184391310.6,183639715.6,66891956.42,36577624.11,29562737.3,184391310.6,-14781368.65,14781368.65,14530836.98,-14530836.98,0
5/12/2013,228090917,172208642.3,55882274.67,28511364.63,15510182.36,184069370,169015369.5,59075547.5,31932728.38,9351727.597,186806461,175630006.1,52460910.91,25546182.7,21212455.28,181332279,-6614636.593,6614636.593,6386545.676,-11860727.68,5474182.008
5/13/2013,256543974,176502254.1,80041719.89,44895195.45,19240798.05,192407980.5,183172397.4,73371576.56,43323093.98,7833467.629,205387412.4,169575566.8,86968407.19,46691003.27,30785276.88,179067693.9,13596830.62,-13596830.62,-3367909.291,-22951809.25,26319718.54
5/14/2013,317020993,205429603.5,111591389.5,60551009.66,39944645.12,216525338.2,213989170.3,103031822.7,48504211.93,38359540.15,230157240.9,196553015.7,120467977.3,72914828.39,41212729.09,202893435.5,17436154.62,-17436154.62,-24410616.46,-2853188.937,27263805.4
5/15/2013,473076472,311757395,161319077,107388359.1,34534582.46,331153530.4,280534347.9,192542124.1,133880641.6,29803817.74,309392012.7,342507365.7,130569106.3,80423000.24,39265347.18,353388124.6,-61973017.83,61973017.83,53457641.34,-9461529.44,-43996111.9
5/16/2013,325124852,192799037.2,132325814.8,72827966.85,30886860.94,221410024.2,204178407.1,120946444.9,61773721.88,32187360.35,231163769.8,181094542.6,144030309.4,83882211.82,29586361.53,211656278.7,23083864.49,-23083864.49,-22108489.94,2600998.816,19507491.12
5/19/2013,200202252,141142587.7,59059664.34,23223461.23,23023258.98,153955531.8,147148655.2,53053596.78,28228517.53,19019213.94,152954520.5,135136520.1,65065731.9,18418607.18,27027304.02,154756340.8,12012135.12,-12012135.12,9809910.348,-8008090.08,-1801820.268
5/20/2013,278460857,182670322.2,95790534.81,57084475.69,12809199.42,208567181.9,189910304.5,88550552.53,60147545.11,11138434.28,207174877.6,175151879.1,103308977.9,54021406.26,14758425.42,209681025.3,14758425.42,-14758425.42,6126138.854,-3619991.141,-2506147.713
5/21/2013,239684619,144529825.3,16441.755,47217869.94,16777923.33,176647564.2,146926671.4,92757947.55,45779762.23,17736661.81,176168195,141893294.4,97791324.55,48416293.04,16058869.47,175209456.5,5033376.999,-5033376.999,-2636530.809,1677792.333,958738.476
5/22/2013,212241807,132014404,80227403.05,53272693.56,19738488.05,139230625.4,139230625.4,73011181.61,43934054.05,20162971.67,148144781.3,124798182.5,87443624.48,62399091.26,19526246.24,130316469.5,14432442.88,-14432442.88,-18465037.21,636725.421,17828311.79
5/23/2013,209465933,143484164.1,65981768.9,34142947.08,20108729.57,155214256.4,143274698.2,66191234.83,28487366.89,29115764.69,151862801.4,143693630,65772302.96,39798527.27,11101694.45,158565711.3,-418931.866,418931.866,-11311160.38,18014070.24,-6702909.856
5/26/2013,145993735,114313094.5,31680640.5,11387511.33,22337041.46,112269182.2,113875113.3,32118621.7,5839749.4,25402909.89,114751075.7,114605082,31388653.03,16935273.26,19125179.29,109933282.5,-729968.675,729968.675,-11095523.86,6277730.605,4817793.255
5/27/2013,195152514,130947336.9,64205177.11,44104468.16,13270370.95,137582522.4,126263676.6,68888837.44,47617213.42,11513998.33,136021302.3,135630997.2,59521516.77,40786875.43,15026743.58,139338895,-9367320.672,9367320.672,6830337.99,-3512745.252,-3317592.738
5/28/2013,184435556,116194400.3,68241155.72,50350906.79,10881697.8,123202951.4,114165609.2,70269946.84,61417040.15,5533066.68,117485449.2,118038755.8,66396800.16,39284773.43,16230328.93,128920453.6,-3873146.676,3873146.676,22132266.72,-10697262.25,-11435004.47
5/29/2013,339900775,134600706.9,205300068.1,124743584.4,77497376.7,137659813.9,142078524,197822251.1,131541599.9,83275689.88,125083485.2,127462790.6,212437984.4,117265767.4,72058964.3,150576043.3,14615733.33,-14615733.33,14275832.55,11216725.58,-25492558.13
5/30/2013,726436927,287669023.1,438767903.9,265875915.3,165627619.4,294206955.4,303650635.5,422786291.5,281131090.7,177977047.1,267328789.1,272413847.6,454023079.4,250620739.8,154004628.5,321811558.7,31236787.86,-31236787.86,30510350.93,23972418.59,-54482769.53
5/31/2013,232064907,0,0,0,0,0,165926408.5,66138498.5,52910798.8,20421711.82,158732396.4,145736761.6,86328145.4,44092332.33,18101062.75,169871511.9,20189646.91,-20189646.91,8818466.466,2320649.07,-11139115.54
6/2/2013,232064907,155947617.5,76117289.5,48501565.56,192613872.8,164301954.2,165926408.5,66138498.5,52910798.8,20421711.82,158732396.4,145736761.6,86328145.4,44092332.33,18101062.75,169871511.9,20189646.91,-20189646.91,8818466.466,2320649.07,-11139115.54
6/3/2013,314925556,180137418,134788138,97941847.92,24879118.92,192104589.2,188325482.5,126600073.5,103610507.9,24564193.37,187065780.3,171949353.6,142976202.4,92273187.91,25508970.04,197458323.6,16376128.91,-16376128.91,11337320.02,-944776.668,-10392543.35
6/4/2013,267416552,159647681.5,107768870.5,59633891.1,24602322.78,183180338.1,157508349.1,109908202.9,69528303.52,30752903.48,167135345,162054430.5,105362121.5,50006895.22,18184325.54,199225331.2,-4546081.384,4546081.384,19521408.3,12568577.94,-32089986.24
6/5/2013,365707403,193093508.8,172613894.2,126900468.8,23405273.79,215401660.4,188705019.9,177002383.1,126169054,23039566.39,216498782.6,197481997.6,168225405.4,127631883.6,23405273.79,214670245.6,-8776977.672,8776977.672,-1462829.612,-365707.403,1828537.015
6/6/2013,278214276,148566423.4,129647852.6,87359282.66,16136428.01,174718565.3,137716066.6,140498209.4,109616424.7,12241428.14,156356423.1,159694994.4,118519281.6,65380354.86,19753213.6,193080707.5,-21978927.8,21978927.8,44236069.88,-7511785.452,-36724284.43
6/9/2013,284779779,209313137.6,75466641.44,36736591.49,49836461.33,198491506,218426090.5,66353688.51,46134324.2,76605760.55,162039694.3,200200184.6,84579594.36,27338858.78,22782382.32,234658537.9,18225905.86,-18225905.86,18795465.41,53823378.23,-72618843.65
6/10/2013,337949083,179450963.1,158498119.9,90570354.24,44271329.87,203107398.9,167284796.1,170664286.9,106791910.2,33456959.22,197700213.6,191279181,146669902,74010849.18,55085700.53,208852533.3,-23994384.89,23994384.89,32781061.05,-21628741.31,-11152319.74
6/11/2013,232208407,113085494.2,119122912.8,74074481.83,21363173.44,136770751.7,102868324.3,129340082.7,88239194.66,20898756.63,123070455.7,123302664.1,108905742.9,59445352.19,21130965.04,151632089.8,-20434339.82,20434339.82,28793842.47,-232208.407,-28561634.06
6/12/2013,330779636,188213612.9,142566023.1,76079316.28,44986030.5,209714289.2,186559714.7,144219921.3,111141957.7,59209554.84,160758903.1,189536731.4,141242904.6,41016674.86,30100946.88,259992793.9,-2977016.724,2977016.724,70125282.83,29108607.97,-99233890.8
6/13/2013,172203802,106421949.6,65781852.36,41328912.48,10332228.12,120198253.8,85929697.2,86274104.8,63198795.33,12570877.55,96434129.12,126914202.1,45289599.93,7921374.892,143962378.5,20320048.64,-40984504.88,40984504.88,55277420.44,-131391500.9,76114080.48
6/16/2013,72191644,58547423.28,13644220.72,9529297.008,5414373.3,57175782.05,56887015.47,15304628.53,13138879.21,7868889.196,51183875.6,60207831.1,11983812.9,3032049.048,5991906.452,63167688.5,-3320815.624,3320815.624,10106830.16,1876982.744,-11983812.9
6/17/2013,163266004,102204518.5,61061485.5,43428757.06,15347004.38,104490242.6,88979972.18,74286031.82,53061451.3,22857240.56,87347312.14,115592330.8,47673673.17,34285860.84,8163300.2,120816843,-26612358.65,26612358.65,18775590.46,14693940.36,-33469530.82
6/18/2013,133034014,75297251.92,57736762.08,39112000.12,8381142.882,85407836.99,71040163.48,61993850.52,44566394.69,10642721.12,77824898.19,79554340.37,53479673.63,33657605.54,6252598.658,93123809.8,-8514176.896,8514176.896,10908789.15,4390122.462,-15298911.61
6/19/2013,137600720,74579590.24,63021129.76,51187467.84,14860877.76,71689975.12,75680396,61920324,55865892.32,20502507.28,61232320.4,73478784.48,64121935.52,46371442.64,9081647.52,82147629.84,2201611.52,-2201611.52,9494449.68,11420859.76,-20915309.44
6/20/2013,344221753,130804266.1,213417486.9,192075738.2,28914627.25,123231387.6,129771600.9,214450152.1,192764181.7,44060384.38,107397186.9,131836931.4,212384821.6,191387294.7,13768870.12,139065588.2,-2065330.518,2065330.518,1376887.012,30291514.26,-31668401.28
6/23/2013,135950837,72053943.61,63896893.39,17945510.48,13051280.35,104818095.3,75724616.21,60226220.79,22839740.62,20392625.55,92718470.83,68383271.01,67567565.99,13187231.19,5709935.154,117053670.7,7341345.198,-7341345.198,9652509.427,14682690.4,-24335199.82
6/24/2013,133529027,70770384.31,62758642.69,46334572.37,15088780.05,72105674.58,76512132.47,57016894.53,46067514.32,12151141.46,75310371.23,65162165.18,68366861.82,46601630.42,17892889.62,69034506.96,11349967.3,-11349967.3,-534116.108,-5741748.161,6275864.269
6/25/2013,172521201,106790623.4,65730577.58,45890639.47,14146738.48,112483823.1,110931132.2,61590068.76,41405088.24,18632289.71,112483823.1,102822635.8,69698565.2,50031148.29,10351272.06,112138780.7,8108496.447,-8108496.447,-8626060.05,8281017.648,345042.402
6/26/2013,183295265,98796147.84,84499117.17,59937551.66,16313278.59,107044434.8,110527044.8,72768220.21,42524501.48,23461793.92,117308969.6,87065250.88,96230014.13,77350601.83,8981467.985,96963195.19,23461793.92,-23461793.92,-34826100.35,14480325.94,20345774.42
6/27/2013,222120666,123054849,99065817.04,55085925.17,13771481.29,153263259.5,130162710.3,91957955.72,47311701.86,15992687.95,158816276.2,115724867,106395799,62638027.81,11772395.3,147710242.9,14437843.29,-14437843.29,-15326325.95,4220292.654,11106033.3
6/30/2013,150874367,86752761.03,64121605.98,44960561.37,5280602.845,100482328.4,86752761.03,64121605.98,47072802.5,4073607.909,99577082.22,86601886.66,64272480.34,42848320.23,6487597.781,101387574.6,150874.367,-150874.367,4224482.276,-2413989.872,-1810492.404
7/2/2013,509981192,273349918.9,236631273.1,144834658.5,29578909.14,335567624.3,295789091.4,214192100.6,105056125.6,21929191.26,382995875.2,250910746.5,259070445.5,184613191.5,36718645.82,288649354.7,44878344.9,-44878344.9,-79557065.95,-14789454.57,94346520.52
7/3/2013,300735521,204800889.8,95934631.2,62853723.89,24961048.24,212920748.9,227957524.9,72777996.08,47215476.8,12931627.4,240588416.8,181343519.2,119392001.8,78191235.46,36088262.52,186456023,46614005.76,-46614005.76,-30975758.66,-23156635.12,54132393.78
7/4/2013,300735522,139541282.2,161194239.8,96536102.56,27366932.5,176832486.9,180140577.7,120594944.3,61951517.53,14736040.58,224047963.9,99242722.26,201492799.7,130819952.1,40298559.95,129617010,80897855.42,-80897855.42,-68868434.54,-25562519.37,94430953.91
7/7/2013,534868457,388849368.2,146019088.8,51347371.87,59905267.18,423615817.9,373338183,161530274,40115134.28,73276978.61,421476344.1,404360553.5,130507903.5,62579609.47,47068424.22,425220423.3,-31022370.51,31022370.51,-22464475.19,26208554.39,-3744079.199
7/8/2013,414579559,284816157,129763402,106546946.7,22801875.75,285645316.2,300155600.7,114423958.3,91207502.98,16583182.36,307203453.2,269062133.8,145517425.2,122300969.9,28605989.57,264087179.1,31093466.92,-31093466.93,-31093466.93,-12022807.21,43116274.14
7/9/2013,393515010,274279962,119235048,81064092.06,22430355.57,290020562.4,289627047.4,103887962.6,54698586.39,17314660.44,321501763.2,258539361.6,134975648.4,106249052.7,27546050.7,259719906.6,31087685.79,-31087685.79,-51550466.31,-10231390.26,61781856.57
7/10/2013,515802557,312060547,203742010,128434836.7,24242720.18,363640802.7,317218572.6,198583984.4,98002485.83,23211115.07,394588956.1,307418324,208384233,159898792.7,25790127.85,330113636.5,9800248.583,-9800248.583,-61896306.84,-2579012.785,64475319.63
7/11/2013,299242338,232810539,66431799.04,38303019.26,14962116.9,245977201.8,245677959.5,53564378.5,20647721.32,17356055.6,261238561.1,220242360.8,78999977.23,55958317.21,12867420.53,230416600.3,25435598.73,-25435598.73,-35310595.88,4488635.07,30821960.81
7/14/2013,228465875,178660314.3,49805560.75,24902780.38,18734201.75,184828892.9,165637759.4,62828115.63,28101302.63,18048804.13,182315768.3,191454403.3,37011471.75,21475792.25,19876531.13,187113551.6,-25816643.88,25816643.88,6625510.375,-1827727,-4797783.375
7/15/2013,290274456,183163181.7,107111274.3,68504771.62,25253877.67,196515806.7,176777143.7,113497312.3,71117241.72,24673328.76,194483885.5,189839494.2,100434961.8,65602027.06,26124701.04,198547727.9,-13062350.52,13062350.52,5515214.664,-1451372.28,-4063842.384
7/16/2013,328526050,203357625,125168425.1,90016137.7,23653875.6,214527510.7,210913724.1,117612325.9,68004892.35,20040089.05,240481068.6,195472999.8,133053050.3,112355909.1,27267662.15,188902478.8,15440724.35,-15440724.35,-44351016.75,-7227573.1,51578589.85
