BUY,Date,Retail,Institutional,Foreign,Regional,Local
BUY,3/10/2013,148541411.7,45376880.33,34129619.39,13768198.73,146020473.9
BUY,3/11/2013,154604737.5,208317181.5,115409170.2,16694408.27,230818340.5
BUY,3/12/2013,204118186.6,100991210.4,63157645.18,11289047.69,230662704.1
BUY,3/13/2013,203620673,104376695,61299229,25818762,220879377
BUY,3/14/2013,191717784,179828309,131898863,34925332.74,204721897.2
BUY,3/17/2013,120906924.5,28360883.52,17538967.44,9672553.958,122056286.6
BUY,3/18/2013,156388981.1,98731705.87,70234725.13,18368689.46,166517272.4
BUY,3/19/2013,166999131,124447869,83936736,11074986,196435278
BUY,3/20/2013,137808567.2,83748614.8,74221655.97,14622774.01,132712752
BUY,3/21/2013,171645591.9,85694126.09,35512881.08,29336727.85,192490109.1
BUY,3/24/2013,166102590.3,115427223.7,11824252.19,19144027.35,250561534.5
BUY,3/25/2013,150627650.6,60928038.43,42945804.87,15020453.92,153589430.2
BUY,3/26/2013,145449440.1,80754976.87,58586944,18548762.19,148842506.4
BUY,3/27/2013,158970432.6,135419257.4,99798104.91,14719484.5,179872100.6
BUY,3/28/2013,169672240.4,16797551802,101803344.3,16661814009,203606688.5
BUY,3/31/2013,169252512.8,51703770.22,22537540.87,14141202.11,184277540
BUY,4/1/2013,156182803.3,65039297.69,45129308.6,10839882.95,165252909.4
BUY,4/2/2013,150016628.4,100011085.6,60756734.5,20002217.12,169268762.4
BUY,4/3/2013,174261735.9,79394357.11,50477562.51,17755926.51,185422604
BUY,4/4/2013,133572828.2,75134715.84,35271574.94,25044905.28,148599771.3
BUY,4/7/2013,86944078.31,44989272.69,9670714.628,4795777.309,117466859.1
BUY,4/8/2013,148828983.6,172615905.4,113791490.7,24429811.56,183223586.7
BUY,4/9/2013,147901631.7,107983544.3,65762490.23,17911962.32,172210723.4
BUY,4/10/2013,237518404.4,119652128.6,65362207.54,41431781.83,250376543.6
BUY,4/11/2013,247076921.3,197306030.7,90654122.21,46660209.96,307068619.8
BUY,4/14/2013,217820117.8,127378167.2,89406355.82,17605112.54,238186816.7
BUY,4/15/2013,228197300.2,165246320.8,110557657.5,20065624.67,262820338.8
BUY,4/16/2013,226350519.8,120812854.2,43742585.12,34369174.03,269051614.9
BUY,4/17/2013,177557632.7,170594588.3,136127518.4,30985547.67,181039154.9
BUY,4/18/2013,165813875.5,106906314.5,74725332.06,17181371.97,180813486
BUY,4/21/2013,171909899.5,27290447.54,7370412.839,15537627.07,176292307.1
BUY,4/22/2013,152753443.3,109709517.7,63253573.6,14172999.89,185036387.5
BUY,4/23/2013,160932753.3,74005572.69,35945563.88,19734819.38,179257942.7
BUY,4/24/2013,163399368.8,72386156.18,46449748.43,20041769.63,169294007
BUY,4/28/2013,118956047.9,79635017.07,45477353.89,31575979.34,121537731.8
BUY,4/29/2013,111646593.5,78228565.51,56013171.91,9114007.632,124747979.5
BUY,4/30/2013,126748400,84851600,66230800,12696000,132673200
BUY,5/2/2013,133950861.6,141102242.4,82790984.3,34656691.1,157605428.6
BUY,5/7/2013,227497507.8,137667031.2,79971034.04,52218529.08,232974975.9
BUY,5/8/2013,176804298.5,121347975.5,84377093.54,18783593.26,194991587.2
BUY,5/9/2013,168858346.9,81673325.07,51108461.09,15031900.32,184391310.6
BUY,5/12/2013,169015369.5,59075547.5,31932728.38,9351727.597,186806461
BUY,5/13/2013,183172397.4,73371576.56,43323093.98,7833467.629,205387412.4
BUY,5/14/2013,213989170.3,103031822.7,48504211.93,38359540.15,230157240.9
BUY,5/15/2013,280534347.9,192542124.1,133880641.6,29803817.74,309392012.7
BUY,5/16/2013,204178407.1,120946444.9,61773721.88,32187360.35,231163769.8
BUY,5/19/2013,147148655.2,53053596.78,28228517.53,19019213.94,152954520.5
BUY,5/20/2013,189910304.5,88550552.53,60147545.11,11138434.28,207174877.6
BUY,5/21/2013,146926671.4,92757947.55,45779762.23,17736661.81,176168195
BUY,5/22/2013,139230625.4,73011181.61,43934054.05,20162971.67,148144781.3
BUY,5/23/2013,143274698.2,66191234.83,28487366.89,29115764.69,151862801.4
BUY,5/26/2013,113875113.3,32118621.7,5839749.4,25402909.89,114751075.7
BUY,5/27/2013,126263676.6,68888837.44,47617213.42,11513998.33,136021302.3
BUY,5/28/2013,114165609.2,70269946.84,61417040.15,5533066.68,117485449.2
BUY,5/29/2013,142078524,197822251.1,131541599.9,83275689.88,125083485.2
BUY,5/30/2013,303650635.5,422786291.5,281131090.7,177977047.1,267328789.1
BUY,5/31/2013,165926408.5,66138498.5,52910798.8,20421711.82,158732396.4
BUY,6/2/2013,165926408.5,66138498.5,52910798.8,20421711.82,158732396.4
BUY,6/3/2013,188325482.5,126600073.5,103610507.9,24564193.37,187065780.3
BUY,6/4/2013,157508349.1,109908202.9,69528303.52,30752903.48,167135345
BUY,6/5/2013,188705019.9,177002383.1,126169054,23039566.39,216498782.6
BUY,6/6/2013,137716066.6,140498209.4,109616424.7,12241428.14,156356423.1
BUY,6/9/2013,218426090.5,66353688.51,46134324.2,76605760.55,162039694.3
BUY,6/10/2013,167284796.1,170664286.9,106791910.2,33456959.22,197700213.6
BUY,6/11/2013,102868324.3,129340082.7,88239194.66,20898756.63,123070455.7
BUY,6/12/2013,186559714.7,144219921.3,111141957.7,59209554.84,160758903.1
BUY,6/13/2013,85929697.2,86274104.8,63198795.33,12570877.55,96434129.12
BUY,6/16/2013,56887015.47,15304628.53,13138879.21,7868889.196,51183875.6
BUY,6/17/2013,88979972.18,74286031.82,53061451.3,22857240.56,87347312.14
BUY,6/18/2013,71040163.48,61993850.52,44566394.69,10642721.12,77824898.19
BUY,6/19/2013,75680396,61920324,55865892.32,20502507.28,61232320.4
BUY,6/20/2013,129771600.9,214450152.1,192764181.7,44060384.38,107397186.9
BUY,6/23/2013,75724616.21,60226220.79,22839740.62,20392625.55,92718470.83
BUY,6/24/2013,76512132.47,57016894.53,46067514.32,12151141.46,75310371.23
BUY,6/25/2013,110931132.2,61590068.76,41405088.24,18632289.71,112483823.1
BUY,6/26/2013,110527044.8,72768220.21,42524501.48,23461793.92,117308969.6
BUY,6/27/2013,130162710.3,91957955.72,47311701.86,15992687.95,158816276.2
BUY,6/30/2013,86752761.03,64121605.98,47072802.5,4073607.909,99577082.22
BUY,7/2/2013,295789091.4,214192100.6,105056125.6,21929191.26,382995875.2
BUY,7/3/2013,227957524.9,72777996.08,47215476.8,12931627.4,240588416.8
BUY,7/4/2013,180140577.7,120594944.3,61951517.53,14736040.58,224047963.9
BUY,7/7/2013,373338183,161530274,40115134.28,73276978.61,421476344.1
BUY,7/8/2013,300155600.7,114423958.3,91207502.98,16583182.36,307203453.2
BUY,7/9/2013,289627047.4,103887962.6,54698586.39,17314660.44,321501763.2
BUY,7/10/2013,317218572.6,198583984.4,98002485.83,23211115.07,394588956.1
BUY,7/11/2013,245677959.5,53564378.5,20647721.32,17356055.6,261238561.1
BUY,7/14/2013,165637759.4,62828115.63,28101302.63,18048804.13,182315768.3
BUY,7/15/2013,176777143.7,113497312.3,71117241.72,24673328.76,194483885.5
BUY,7/16/2013,210913724.1,117612325.9,68004892.35,20040089.05,240481068.6
BUY,7/17/2013,221986683,90230873.97,55574725.15,20294141.21,236348690.6
BUY,7/18/2013,204814799.9,126065329.1,39705615.48,36396814.19,254777699.3
BUY,7/21/2013,207649473.8,72957923.22,13188547.66,20203732.58,247215116.8
BUY,7/22/2013,313844600.3,204050779.7,77684307,58522177.94,381688895.1
BUY,7/24/2013,288351933.9,130764249.1,67896821.65,28919016.63,322300344.7
BUY,7/25/2013,167861011.1,72283496.91,29057485.47,19211560.64,191875461.9
BUY,7/28/2013,133669505.7,19973604.3,11215947.03,9679515.93,132747647
BUY,7/29/2013,128590169.2,42180307.82,20492457.24,9392376.235,140885643.5
BUY,7/30/2013,116334092.1,99900279.86,48004030.58,17947452.88,150282888.5
BUY,7/31/2013,122480205.1,4100975144,4046070224,8446910.698,168938214
BUY,8/1/2013,106971247.6,7533832152,7480346529,15281606.8,145175264.6
BUY,8/4/2013,214280380.4,179617377.6,44904344.41,31511820.64,317481592.9
BUY,8/5/2013,237485842.7,215731414.3,56198939.87,57105374.38,339459725.5
BUY,8/6/2013,205198551.3,167889723.8,66409712.95,21639119.95,285039442.1
BUY,8/12/2013,232615306.5,267632664.5,117558273.2,19009422.9,363680274.9
BUY,8/13/2013,236165262.5,113709200.5,37086693.08,25190961.34,287596808.6
BUY,8/18/2013,241877181.3,99275401.65,35138716.05,17398781.73,288615085.2
BUY,8/19/2013,180471060,78826440,42006195,25670452.5,191620852.5
BUY,8/20/2013,238316036.3,177593276.7,105225056.2,27034105.35,283650151.5
BUY,8/21/2013,160447185.7,69090991.28,17674439.63,27544581.24,184319156.1
BUY,8/22/2013,183743832.1,117970177.9,19913124.66,40429677.34,241371208
BUY,8/25/2013,198427306.6,47455353.38,9097658.42,19178847.48,217360271.4
BUY,8/26/2013,228297725.4,108921957.6,45187437.52,12139908.59,279892336.9
BUY,8/27/2013,259452169.3,97428393.7,29977967.29,28907325.6,297995270.1
BUY,8/28/2013,206711504.1,101813128.9,22830822.84,24681970.64,260703314.9
BUY,8/29/2013,143370373.6,87128619.35,40567822.77,15904430.52,174026739.7
BUY,9/1/2013,195150032,240452718,13068082.5,10454466,412080201.5
BUY,9/2/2013,156234794.6,62581444.35,30196640.98,8315017.082,180304580.9
BUY,9/3/2013,215989420.6,81516668.39,34213200.24,20825426.23,242467462.5
BUY,9/4/2013,196286652.4,88599635.57,39029421.46,21081585.31,225060167.5
BUY,9/5/2013,199225840.8,68191395.18,28881061.49,18451789.28,220084385.2
BUY,9/8/2013,159748738.8,30428331.2,11600801.27,9699030.57,168877238.2
BUY,9/9/2013,226434589.2,144162119.8,92278580.54,12229691.4,266088437.1
BUY,9/10/2013,442701328.7,170458406.3,92587119.99,63768612.44,456804002.6
BUY,9/11/2013,381406753.8,146126792.2,85460434.45,46950485.59,395122626
BUY,9/12/2013,366505867.5,152624256.5,69563436.62,41530409.92,408036277.5
BUY,9/15/2013,394811255,81438751.03,36195000.46,36671250.46,403383755.1
BUY,9/16/2013,325371776.8,87013238.17,43712811.59,22681175.83,345991027.6
BUY,9/17/2013,311124962.5,125848299.5,86520705.88,18352877,332099679.1
BUY,9/18/2013,281166356.5,72057709.46,35675630.67,19780547.7,297767887.6
BUY,9/19/2013,281492681.5,143722849.5,94397847.88,14032112.52,316785570.6
BUY,9/22/2013,358034675.6,50214669.44,22045464.63,15921724.46,370282155.9
BUY,9/23/2013,454063676.5,180103469.5,81807561.83,34245025.88,518114558.3
BUY,9/24/2013,354616255.5,163828562.5,74137608.97,40957140.62,403350068.4
BUY,9/25/2013,278428184.1,107206419.9,60544632.83,21595537.82,303494433.3
BUY,9/26/2013,366315303.8,195517984.2,116861323.9,24158831.38,420813132.7
BUY,9/29/2013,367415827.5,122471942.5,61235971.25,28413490.66,400238308.1
BUY,9/30/2013,370356422.8,121484776.2,91482463.01,9836823.98,390521912
BUY,10/1/2013,285824183.2,94261166.8,48650924.8,18244096.8,313190328.4
BUY,10/2/2013,268673316.9,124123930.1,57348398.06,16497484.37,318951364.6
BUY,10/3/2013,283986863.9,79632680.14,45452443,20726314.01,297440787
BUY,10/7/2013,273294500.7,100569385.3,50097760.72,11215916.58,312550208.7
BUY,10/8/2013,259755450,114531942,50528797.92,11228621.76,312529972.3
BUY,10/9/2013,242509341.6,241541240.4,183939221.2,22266326.77,277845034.1
BUY,10/10/2013,334715304.8,904971009.2,769845201,33471530.48,436369582.5
BUY,10/13/2013,323469900.8,153624348.2,52957461.64,37690445.67,386446341.7
BUY,10/20/2013,367471420.4,84522946.63,44747442.33,29379633.86,377867290.8
BUY,10/21/2013,511204957.8,241674214.2,124977942.6,54207300.38,573693929.1
BUY,10/22/2013,548473000.8,230607966.2,73233610.9,78687177.67,627160178.4
BUY,10/23/2013,437656573.3,129991381.7,38600060.94,34058877.3,494989016.8
BUY,10/24/2013,421084732.1,76651357.86,21900387.96,44796248.1,431039453.9
BUY,10/27/2013,409885726.3,101831784.7,26609310.57,42984270.92,442123929.5
BUY,10/28/2013,374265506.9,87220938.11,27689186.7,32304051.15,401493207.2
BUY,10/29/2013,585007411.3,137223960.7,65000823.48,21666941.16,635563607.4
BUY,10/30/2013,278898508.3,200308550.7,98716654.15,74756301.2,305734103.6
BUY,10/31/2013,315322105.6,143662036.4,79404256.57,41308572.78,338271312.7
BUY,11/3/2013,283364820.8,61781124.16,24160216.15,13805837.8,307179891.1
BUY,11/4/2013,353990682.1,128943399.9,19317363.28,43464067.38,420152651.3
BUY,11/6/2013,540544349.2,401170544.8,179867544.8,96054919.19,665792430.1
BUY,11/7/2013,509380680.1,232075913.9,100096640.2,43004482.45,598355471.4
BUY,11/10/2013,402321958,103743398,31376052.07,34918509.56,439770794.4
BUY,11/11/2013,404487481.4,146585381.6,92580240.98,18185404.48,440307217.5
BUY,11/12/2013,370514373.6,117646856.4,59555670.06,41493704.55,387111855.4
BUY,11/13/2013,334927194.3,162735798.7,79626078.88,37822387.47,380214526.7
BUY,11/14/2013,339195369.6,75976441.41,40686837.48,41517181.1,332967792.4
BUY,11/17/2013,382374718.9,48712901.06,11639365.74,92252750.68,327195503.6
BUY,11/18/2013,365771407.7,172127721.3,61858399.84,29046552.97,446994176.2
BUY,11/19/2013,496765823.6,136864053.4,46254981.02,62729357.82,524645538.2
BUY,11/20/2013,512664380,239042922,78929266.71,69157071.78,603620963.5
BUY,11/21/2013,409156614.6,172031758.4,41264374.48,41264374.48,498659624
BUY,11/24/2013,268633249,41209022.04,13633059.92,18590536.26,277618674.8
BUY,11/25/2013,410407137.9,103887521.1,49372287.26,34972036.81,429950334.9
BUY,11/26/2013,340035879.4,145729662.6,69464472.51,28660166.98,387640902.5
BUY,11/27/2013,287188475.4,144673893.6,94577858.81,47504860.59,289779649.6
BUY,11/28/2013,231993851.2,57998462.8,18559508.1,14499615.7,256933190.2
BUY,12/1/2013,204175302,33514223.03,10220649.58,15449819.13,212019056.3
BUY,12/2/2013,279953153.6,73523050.43,25096810.48,32519810.77,295859582.7
BUY,12/3/2013,178966230.1,95521852.88,42820140.95,22233534.72,209434407.3
BUY,12/4/2013,191619616.6,60843646.38,31052981.35,14895332.52,206514949.1
BUY,12/5/2013,228616056.5,66753525.53,29832327.78,25697153.63,239840100.6
BUY,12/8/2013,239679496.6,111756715.4,27412024.54,26006279.69,298017907.8
BUY,12/9/2013,245910307.4,123879628.6,44374792.32,26994665.33,298420478.4
BUY,12/10/2013,188848413.2,94707762.78,38280083.76,15312033.5,229964058.7
BUY,12/11/2013,219864478.6,69050736.39,14734675.97,18201658.55,255978880.5
BUY,12/12/2013,476843931,219278596,57778169.74,48032454.36,590311902.9
BUY,12/15/2013,349578030.7,102657455.3,28943071.1,29847542.08,393444872.8
BUY,12/16/2013,284606287.7,87428075.31,39435642.48,24182233.6,308416486.9
BUY,12/17/2013,391821639.9,210054919.1,95698372.88,77642076.11,428536110
BUY,12/18/2013,330608699.9,131781090.2,57336333.96,42539860.68,362513595.4
BUY,12/19/2013,428403136.6,254855454.4,66276083.33,48511359.96,568471147.7
BUY,12/22/2013,320084189.7,66958361.32,29028191.33,49154403.98,308859955.7
BUY,12/23/2013,303360493.4,46133162.59,17125189.14,35298859.26,297069607.6
BUY,12/24/2013,259939571.3,155963742.8,94825955.59,22874682.27,298202676.1
BUY,12/25/2013,353505739.6,136114398.4,11261263.17,106247569.9,372111304.9
BUY,12/26/2013,273462356.9,47880013.13,1606711.85,24422020.12,295313638
BUY,12/29/2013,220760880.8,48788424.21,11590620.12,20485747.18,237472937.7
BUY,12/30/2013,262917189.5,31173626.5,8234542.848,21468629.57,264387643.6
BUY,12/31/2013,374080299.3,65497020.68,18462247.44,31649567.04,389465505.5
BUY,1/2/2014,319187109.4,39853508.6,8616974.832,35185980.56,315237662.6
BUY,1/5/2014,454861501.5,48861091.52,6548393.709,37779194.48,459395004.8
BUY,1/6/2014,492832350.3,82906376.69,23029549.08,24756765.26,527952412.7
BUY,1/8/2014,505142886.3,208335766.7,77769173.18,59932206.85,575777273
BUY,1/9/2014,603110872.1,154566102.9,56825773.13,74252343.55,626598858.3
BUY,1/12/2014,744593995.1,271223187.9,50790859.15,88376094.92,876650228.9
BUY,1/14/2014,791659451.6,289842531.4,167632807.4,90846166.57,823023009.1
BUY,1/15/2014,639912735.9,155998627.1,59693352.23,86754338.57,649463672.2
BUY,1/16/2014,628035413.7,124102806.3,48888984.3,49641122.52,653608113.2
BUY,1/19/2014,438684258.7,81083820.32,19751187,38462837.85,461554054.2
BUY,1/20/2014,381579744.7,129236513.3,60276318.44,43419381.93,407120557.6
BUY,1/21/2014,396928686.5,149805041.5,53033171.62,55766840.26,437386982.4
BUY,1/22/2014,573328036,214210475,111042930.1,68515850.46,607979730.5
BUY,1/23/2014,585389986.4,200368384.6,91147971.04,72289770.13,622320629.8
BUY,1/26/2014,675373691.9,103604038.1,26485242.82,52191507.91,700300979.3
BUY,1/27/2014,576614473.9,123160373.1,34288967.5,48284464.44,617201415.1
BUY,1/28/2014,790247280.9,689616541.1,72513327.28,162785020.4,1244565474
BUY,1/29/2014,606404619.7,144096147.3,64543065.96,58539059.83,627418641.2
BUY,1/30/2014,795492821.3,233605265.7,88502435.48,95706122.09,844889529.4
BUY,2/2/2014,688824080.7,119654887.3,50125696.02,67912233.31,690441038.7
BUY,2/3/2014,594805182.8,127045767.2,77238051.65,62079181.7,582533716.7
BUY,2/4/2014,623733519.6,557579964.4,70878809.04,44889912.39,1065544763
BUY,2/5/2014,554259833.3,163693318.7,76820987.26,40205376.51,600926788.2
BUY,2/6/2014,678416864.2,261218681.8,140945331.9,70472665.95,728217548.2
BUY,2/9/2014,614501007.9,136722718.1,41317304.93,93151742.02,616754679
BUY,2/10/2014,593063500.8,161470215.2,61117231,61117231,632299254
BUY,2/11/2014,583746808.1,245438998.9,52238705.84,60530563.91,716416537.2
BUY,2/12/2014,606275291.3,308167078.7,117048623.4,53952099.83,743441646.8
BUY,2/13/2014,579120251.3,209871916.7,79688208.97,51284490.92,658019468.1
BUY,2/16/2014,487999448,73564934.04,25270397.19,26955090.34,509338894.5
BUY,2/17/2014,545347939.6,138045468.4,36903244.03,38953424.26,607536739.7
BUY,2/18/2014,770195271.8,293610352.2,119146229.9,96806311.78,847853082.3
BUY,2/19/2014,777605922.4,389970537.6,122595528.3,138941598.7,906039333
BUY,2/20/2014,875341306.6,325401226.4,121274995.8,99661630.24,979805906.9
BUY,2/23/2014,894201800.2,234840876.8,114033310.4,72258731.33,942750635.3
BUY,2/24/2014,873065539,239119861,121228208.6,75628607.2,915328584.2
BUY,2/25/2014,914044246.4,189873925.6,99352635.48,77274272.04,927291264.5
BUY,2/26/2014,728491398.5,155600104.5,67190954.23,93713699.32,723186849.5
BUY,2/27/2014,815375788.9,240810466.1,155259379.5,72876851.6,828050023.9
BUY,3/2/2014,809259352.2,90917902.76,32406381.18,78315421.19,789455452.6
BUY,3/3/2014,762878355.5,185975320.5,56931220.56,74959440.4,816963015
BUY,3/4/2014,728598640.9,172017726.1,61241912.96,77453007.56,761921446.5
BUY,3/5/2014,829970810.5,225971696.5,89755113.1,134104698.4,832082695.5
BUY,3/6/2014,683563548.8,133119305.2,50634336.95,58801165.49,707247351.6
BUY,3/9/2014,550106045.8,57075020.2,24287242.64,38859588.22,544034235.1
BUY,3/10/2014,694486195.2,132283084.8,45472310.4,61180926.72,720116042.9
BUY,3/11/2014,910882254.1,222055872.9,82704483.27,97432678.92,952800964.8
BUY,3/12/2014,907483439.7,225454687.3,37386958.19,103097369.6,992453799.3
BUY,3/13/2014,919945759.1,212992367.9,117825565.2,100831493.3,914281068.5
BUY,3/16/2014,936282258.9,177014125.1,75704154.11,44531855.36,993060374.5
BUY,3/17/2014,491052510.2,392135457.8,293218405.4,76837353.22,513132209.4
BUY,3/18/2014,922716866.1,310861831.9,157898073.3,104854189.3,970826435.3
BUY,3/20/2014,1030443863,605181316.6,395821293.6,125943138.9,1113860748
BUY,3/23/2014,931708320.9,140453153.1,32164844.22,105071824.5,934924805.3
BUY,3/24/2014,698402273.8,145078733.2,29521835.25,59887151.5,754072020.3
BUY,3/25/2014,841294931.7,231785338.3,78334859.71,100869545.4,893875864.9
BUY,3/26/2014,811229477.8,214345083.2,48202004.37,73841368.39,903531188.2
BUY,3/27/2014,1163874151,328272196.6,144738195.8,122356000.5,1225052152
BUY,3/30/2014,546171478.3,194902440.7,51134100.41,57062691.76,632877126.8
BUY,3/31/2014,758699488.7,1039166598,341594556.5,697572041.8,758699488.7
BUY,4/1/2014,478938524.4,199444654.6,96330411.42,60376102.93,521676664.7
BUY,4/2/2014,543990055.3,221115507.7,104054356.6,82631400.8,578419805.6
BUY,4/3/2014,516011013.4,748721862.6,275711767,321242150.5,667778958.5
BUY,4/6/2014,640204222.5,261491865.5,52298373.1,97383177.5,752014537.4
BUY,4/7/2014,439615066,235676894,83736203.04,48621021.12,542934735.8
BUY,4/8/2014,421682881.5,193015196.5,97736994.4,38725978.91,478235104.7
BUY,4/9/2014,457006785.2,178607658.8,87714793.27,35594408.86,512305241.9
BUY,4/10/2014,678904009.3,277298820.7,98488891.49,80321037.72,777392900.8
BUY,4/13/2014,522676622.7,73305843.32,31587070.7,25031263.57,539364131.7
BUY,4/14/2014,375206173.4,106444883.6,40458688.79,24082552.85,417109815.4
BUY,4/15/2014,659830047.3,224660632.7,94640502.76,94640502.76,695209674.5
BUY,4/16/2014,540127776.2,264831651.8,82105861.66,72446348.52,650407217.8
BUY,4/17/2014,604372205,213452159,49887286.2,73604192.76,694332885
BUY,4/22/2014,652502687.7,225697430.3,61474008.26,72012409.68,744713700.1
