NETFLOW,Date,Retail,Institutional,Foreign,Regional,Local
NETFLOW,2/1/2017,-3482457.076,3482457.076,58331156.02,-18282899.65,-40048256.37
NETFLOW,2/2/2017,-94190139.81,94190139.81,20795225.67,-8562739.983,-12232485.69
NETFLOW,2/5/2017,2833166.448,-2833166.448,-2833166.448,20776553.95,-17943387.5
NETFLOW,2/6/2017,-27563535.4,27563535.4,145474214.6,-47470533.18,-98003681.41
NETFLOW,2/7/2017,-125769366.8,125769366.8,36180228.82,89589138.03,-125769366.8
NETFLOW,2/8/2017,61675556.09,-61675556.09,78122371.04,-61675556.09,-16446814.96
NETFLOW,2/9/2017,43058589.86,-43058589.86,-7828834.52,-29358129.45,37186963.97
NETFLOW,2/12/2017,20212425.25,-20212425.25,6219207.768,2332202.913,-8551410.681
NETFLOW,2/13/2017,-37462007.74,37462007.74,91313643.88,2341375.484,-93655019.36
NETFLOW,2/14/2017,26456790.48,-26456790.48,4233086.476,19048889.14,-23281975.62
NETFLOW,2/15/2017,-78960334,78960334,-12015703,11157438.5,858264.5
NETFLOW,2/16/2017,-61805932.06,61805932.06,-30396360.03,57753084.06,-27356724.03
NETFLOW,2/19/2017,-70925929.27,70925929.27,-409794258,-65910964.58,475705222.6
NETFLOW,2/20/2017,-41891249.93,41891249.93,-64741022.62,8886022.712,55854999.9
NETFLOW,2/21/2017,66264929.26,-66264929.26,-87413310.94,-15508813.23,102922124.2
NETFLOW,2/22/2017,39790843.51,-39790843.5,-108003718.1,85266093.23,22737624.86
NETFLOW,2/23/2017,-50437512.61,50437512.61,46557703.94,37504817.07,-84062521.01
NETFLOW,2/26/2017,2452915.908,-2452915.908,1226457.954,-25142388.06,23915930.1
NETFLOW,2/27/2017,61597936.03,-61597936.03,-52264915.42,-17732739.16,69997654.58
NETFLOW,2/28/2017,106220912.3,-106220912.3,-8449390.754,-79665684.25,88115075.01
NETFLOW,3/1/2017,-35813986.18,35813986.18,16763993.53,32003987.65,-48767981.18
NETFLOW,3/2/2017,-173879168.3,173879168.3,110962364,-29742489.32,-81219874.69
NETFLOW,3/5/2017,17251462.23,-17251462.23,33002797.3,-11250953.63,-21751843.68
NETFLOW,3/6/2017,-1073608475,1073608475,-2590129.012,-2590129.012,5180258.024
NETFLOW,3/7/2017,-12947547.89,12947547.89,45316417.61,-17802878.35,-27513539.26
NETFLOW,3/8/2017,-119268761,119268761,34696366.85,-5421307.32,-29275059.53
NETFLOW,3/9/2017,-77165889.54,77165889.54,109318343.5,5144392.636,-114462736.2
NETFLOW,3/13/2017,-38091554.23,38091554.23,173143428.3,-17314342.83,-155829085.5
NETFLOW,3/14/2017,63915737.09,-63915737.09,49589796.02,-12121950.14,-37467845.88
NETFLOW,3/15/2017,-5388535.045,5388535.045,68973248.58,-16165605.14,-52807643.44
NETFLOW,3/16/2017,-31409133.76,31409133.76,-13224898.42,39674695.27,-26449796.85
NETFLOW,3/19/2017,-58366076.97,58366076.98,-39738605.6,72026222.65,-32287617.05
NETFLOW,3/20/2017,4370107.468,-4370107.468,15295376.14,7647688.069,-22943064.21
NETFLOW,3/21/2017,-4425651.148,4425651.148,3319238.361,0,-3319238.361
NETFLOW,3/22/2017,-19558061.57,19558061.57,88011277.06,-22002819.26,-66008457.79
NETFLOW,3/23/2017,-20383893.88,20383893.88,93336777.24,15019711.28,-108356488.5
NETFLOW,3/26/2017,-35814201.39,35814201.39,11309747.81,6597352.888,-17907100.7
NETFLOW,3/27/2017,-31874656.62,31874656.62,116873740.9,-38249587.94,-78624153
NETFLOW,3/28/2017,-84188840.68,84188840.69,113433385.3,38992726.21,-152426111.6
NETFLOW,3/29/2017,163805905.2,-163805905.2,19809086.21,-1523775.862,-18285310.34
NETFLOW,3/30/2017,24066675.84,-24066675.84,41569712.82,24066675.84,-65636388.66
NETFLOW,4/2/2017,-22881396.68,22881396.68,15947640.11,693375.657,-16641015.77
NETFLOW,4/3/2017,-50813891.21,50813891.21,70040768.96,-4120045.233,-65920723.73
NETFLOW,4/4/2017,-347197060.8,347197060.8,377945140,7687019.796,-385632159.8
NETFLOW,4/5/2017,-65502193.22,65502193.22,165015140.6,1259657.562,-166274798.2
NETFLOW,4/6/2017,28125454.86,-28125454.86,-12784297.67,15341157.2,-2556859.533
NETFLOW,4/9/2017,-262678153.1,262678153.1,185009197.5,112576351.3,-297585548.9
NETFLOW,4/10/2017,61843162.88,-61843162.88,22352950.44,-3725491.74,-18627458.7
NETFLOW,4/11/2017,-74537830.45,74537830.45,60169092.05,1796092.3,-61965184.35
NETFLOW,4/12/2017,-41560624.44,41560624.44,55708922.12,2652805.815,-58361727.93
NETFLOW,4/13/2017,-60054872.39,60054872.39,35516322.38,-21309793.43,-14206528.95
NETFLOW,4/18/2017,15871744.72,-15871744.72,68446899.11,-66462931.02,-1983968.09
NETFLOW,4/19/2017,-35906574.66,35906574.66,69614787.61,21250829.9,-90865617.51
NETFLOW,4/20/2017,-21128178.36,21128178.36,118846003.3,-37854652.9,-80991350.38
NETFLOW,4/23/2017,75656662.64,-75656662.64,93918615.7,-66960494.52,-26958121.17
NETFLOW,4/24/2017,60864990.98,-60864990.98,158683726.5,120280815.5,-278964542
NETFLOW,4/26/2017,-51086611.21,51086611.21,144244549.3,-92156239.83,-52088309.47
NETFLOW,4/27/2017,-35249240.24,35249240.24,112305718.9,-14755495.91,-97550222.99
NETFLOW,4/30/2017,-21885908.81,21885908.81,13027326.68,18238257.35,-31265584.02
NETFLOW,5/2/2017,11200963.45,-11200963.45,-7663817.096,24760024.46,-17096207.37
NETFLOW,5/3/2017,-50921151.55,50921151.55,27607853.25,-1840523.55,-25767329.7
NETFLOW,5/4/2017,-70116133.7,70116133.7,88764041.6,4475497.896,-93239539.5
NETFLOW,5/7/2017,1259062.956,-1259062.956,28958447.99,3777188.868,-32735636.86
NETFLOW,5/8/2017,-34406362.62,34406362.62,89792214.63,-25175387.28,-64616827.35
NETFLOW,5/9/2017,-51057737.51,51057737.51,96905501.8,-40637791.08,-56267710.72
NETFLOW,5/10/2017,83022745.08,-83022745.08,32217781.67,-19826327.18,-12391454.49
NETFLOW,5/11/2017,-19623470.46,19623470.46,59723605.76,-35834163.46,-23889442.3
NETFLOW,5/14/2017,445606.875,-445606.875,15596240.63,-12031385.63,-3564855
NETFLOW,5/15/2017,-11863455.25,11863455.25,-697850.309,11165604.94,-10467754.64
NETFLOW,5/16/2017,-28781262.81,28781262.81,86343788.44,-25751656.2,-60592132.24
NETFLOW,5/17/2017,-39691894.83,39691894.83,-25138200.06,-1323063.161,26461263.22
NETFLOW,5/18/2017,49908783.84,-49908783.84,32396929.86,-3502370.796,-28894559.07
NETFLOW,5/21/2017,11054409.18,-11054409.18,8981707.462,-2763602.296,-6218105.166
NETFLOW,5/22/2017,41642377.95,-41642377.95,376383031.4,-44845637.79,-331537393.6
NETFLOW,5/23/2017,-231067034.2,231067034.2,31128201.49,128104521.5,-159232723
NETFLOW,5/24/2017,-90059854.98,90059854.98,27710724.61,79173498.88,-106884223.5
NETFLOW,5/25/2017,-123752750.6,123752750.6,82163711.45,30431004.24,-112594715.7
NETFLOW,5/28/2017,-50415483.4,50415483.4,27441339.07,-29355851.1,1914512.028
NETFLOW,5/29/2017,-44876451.78,44876451.78,93204938.3,4315043.44,-97519981.74
NETFLOW,5/30/2017,-49644824.03,49644824.03,137062883.7,-19426235.49,-117636648.2
NETFLOW,5/31/2017,-83284949.49,83284949.49,261342427.7,-109132002.8,-152210424.9
NETFLOW,6/1/2017,-45248591.92,45248591.92,11312147.98,-37330088.33,26017940.35
NETFLOW,6/4/2017,-45792637.29,45792637.29,39178145.24,-6105684.972,-33072460.26
NETFLOW,6/5/2017,-130332673.6,130332673.6,184551065.9,40663794.17,-225214860
NETFLOW,6/6/2017,-83651853.96,83651853.96,6604093.734,-15409552.05,8805458.312
NETFLOW,6/7/2017,-5760677.67,5760677.67,33603953.08,-39364630.75,5760677.67
NETFLOW,6/8/2017,-49181578.18,49181578.18,117198654.4,-50227994.74,-66970659.65
NETFLOW,6/11/2017,-7483049.299,7483049.299,27211088.36,0,-27211088.36
NETFLOW,6/12/2017,90886543.17,-90886543.17,6670571.976,-13341143.95,6670571.976
NETFLOW,6/13/2017,81709697.03,-81709697.03,1089462.627,4357850.508,-5447313.135
NETFLOW,6/14/2017,12239277.4,-12239277.4,67316025.68,-3059819.349,-64256206.33
NETFLOW,6/15/2017,136136951.8,-136136951.8,-83680511.69,78684660.24,4995851.444
NETFLOW,6/18/2017,-2305621.016,2305621.016,-10951699.83,-17292157.62,28243857.45
NETFLOW,6/19/2017,-47446549.35,47446549.35,33137272.56,-3765599.155,-29371673.41
NETFLOW,6/20/2017,21901540.79,-21901540.79,-95949607.29,7300513.598,88649093.69
NETFLOW,6/21/2017,45688726.36,-45688726.36,-7501134.179,-55917545.7,63418679.88
NETFLOW,6/22/2017,63156073.34,-63156073.34,-13880455.68,9716318.976,4164136.704
NETFLOW,6/28/2017,-77116695.96,77116695.96,27040919.36,-9013639.788,-18027279.58
NETFLOW,7/2/2017,-57716914.49,57716914.49,19075929.37,-7826022.304,-11249907.06
NETFLOW,7/3/2017,-61113196.4,61113196.4,54390744.8,6111319.64,-60502064.44
NETFLOW,7/4/2017,-14434962.54,14434962.54,35365658.22,12269718.16,-47635376.38
NETFLOW,7/5/2017,53610519.25,-53610519.25,-850960.623,850960.623,0
NETFLOW,7/6/2017,-91652979.8,91652979.8,132604311.2,-84827757.9,-47776553.3
NETFLOW,7/9/2017,-682834.196,682834.196,-43018554.35,24582031.06,18436523.29
NETFLOW,7/10/2017,21629997.58,-21629997.58,-46504494.8,42178495.28,4325999.516
NETFLOW,7/11/2017,-36509168.42,36509168.42,-8812557.894,67982589.47,-59170031.57
NETFLOW,7/12/2017,-9167177.66,9167177.66,8250459.894,40335581.7,-48586041.6
NETFLOW,7/13/2017,-16943271.07,16943271.07,19767149.58,18825856.74,-38593006.32
NETFLOW,7/16/2017,21867690.38,-21867690.38,3644615.064,0,-3644615.064
NETFLOW,7/17/2017,-76542827.42,76542827.42,42721578.1,17800657.54,-60522235.64
NETFLOW,7/18/2017,248881845.7,-248881845.7,-11210893.95,-218612432,229823326
NETFLOW,7/19/2017,-8415900.955,8415900.955,-19127047.63,-14536556.2,33663603.82
NETFLOW,7/20/2017,77148692.4,-77148692.4,-30414388.35,-27447130.95,57861519.3
NETFLOW,7/24/2017,-20890705.75,20890705.75,49686002.87,-44039866.18,-5646136.69
NETFLOW,7/25/2017,-47805631.93,47805631.93,37561567.95,0,-37561567.94
NETFLOW,7/26/2017,-19814229.94,19814229.94,66873026.03,-60268282.72,-6604743.312
NETFLOW,7/27/2017,53995876.7,-53995876.7,-30153541.54,-14024903.04,44178444.58
NETFLOW,7/30/2017,35217150.39,-35217150.39,-6565909.394,2387603.416,4178305.978
NETFLOW,7/31/2017,39063724.98,-39063724.98,-25391421.24,-9114869.162,34506290.4
NETFLOW,8/1/2017,-27686932.36,27686932.36,-12459119.56,692173.309,11766946.25
NETFLOW,8/2/2017,-30789793.32,30789793.32,72775875.12,5598144.24,-78374019.36
NETFLOW,8/3/2017,-83326295.77,83326295.77,-4432249.775,30139298.47,-25707048.69
NETFLOW,8/6/2017,-87032307.33,87032307.33,39436514.26,-19038317.23,-20398197.03
NETFLOW,8/7/2017,-54081622.5,54081622.5,69404748.88,-18928567.88,-50476181
NETFLOW,8/8/2017,-12450744,12450744,-15380330.83,8788760.472,6591570.354
NETFLOW,8/9/2017,-57156695.95,57156695.95,24790856.08,-13084062.93,-11706793.15
NETFLOW,8/10/2017,61851314.69,-61851314.69,-17373964.8,-1389917.184,18763881.98
NETFLOW,8/13/2017,6615045.444,-6615045.444,13230090.89,1102507.574,-14332598.46
NETFLOW,8/14/2017,9914071.712,-9914071.712,-14871107.57,17349625.5,-2478517.928
NETFLOW,8/15/2017,-24229324.66,24229324.66,-5471137.826,22666142.42,-17195004.6
NETFLOW,8/16/2017,-3568352.25,3568352.25,-19625937.38,11894507.5,7731429.875
NETFLOW,8/17/2017,1336770.176,-1336770.176,-77532670.21,85553291.26,-8020621.056
NETFLOW,8/20/2017,-7355440.303,7355440.303,5806926.555,-8129697.177,2322770.622
NETFLOW,8/21/2017,-21678331.93,21678331.93,17215145.95,8926371.972,-26141517.92
NETFLOW,8/22/2017,-25977744.29,25977744.29,53434.77679,3608020.04,-3661454.817
NETFLOW,8/23/2017,-36879242.81,36879242.81,50437787.96,9762152.508,-60199940.47
NETFLOW,8/24/2017,-29171450.32,29171450.32,112860037.3,17215937.89,-130075975.2
NETFLOW,8/27/2017,18300337.67,-18300337.67,15312527.44,15312527.44,-30625054.88
NETFLOW,8/28/2017,-3652619.835,3652619.835,83279732.24,-44561961.99,-38717770.25
NETFLOW,8/29/2017,-67817710.75,67817710.75,7064344.87,-12715820.77,5651475.896
NETFLOW,8/30/2017,-48343229.17,48343229.17,24611098.48,-33400776.51,8789678.03
NETFLOW,9/5/2017,-28684397.97,28684397.97,91665358.74,-76699585.89,-14965772.86
NETFLOW,9/6/2017,5034589.966,-5034589.966,7192271.38,-5034589.966,-2157681.414
NETFLOW,9/7/2017,-98724200.21,98724200.21,79196336.43,1084881.321,-80281217.75
NETFLOW,9/10/2017,-65265116.43,65265116.43,57586867.44,-13436935.74,-44149931.7
NETFLOW,9/10/2017,-65265116.43,65265116.43,-13436935.74,-44149931.7,57586867.44
NETFLOW,9/11/2017,-74829217.3,74829217.3,104339331.2,-15808989.57,-88530341.59
NETFLOW,9/11/2017,-74829217.3,74829217.3,-15808989.57,-88530341.59,104339331.2
NETFLOW,9/12/2017,49246367.84,-49246367.84,-72067855.38,-18016963.85,90084819.23
NETFLOW,9/12/2017,49246367.84,-49246367.84,-18016963.85,90084819.23,-72067855.38
NETFLOW,9/13/2017,-16116705.25,16116705.25,-1896082.97,17064746.73,-15168663.76
NETFLOW,9/13/2017,-16116705.25,16116705.25,17064746.73,-15168663.76,-1896082.97
NETFLOW,9/14/2017,-70744551.55,70744551.55,1473844.824,16212293.06,-17686137.89
NETFLOW,9/14/2017,-70744551.55,70744551.55,16212293.06,-17686137.89,1473844.824
NETFLOW,9/17/2017,-17041761.12,17041761.12,45799733.01,-25562641.68,-20237091.33
NETFLOW,9/18/2017,-47549879.4,47549879.4,-15453710.81,17831204.78,-2377493.97
NETFLOW,9/19/2017,-71481569.9,71481569.9,-32881522.15,32881522.15,0
NETFLOW,9/20/2017,40277430.97,-40277430.97,2237635.054,-3356452.581,1118817.527
NETFLOW,9/24/2017,19413640.09,-19413640.09,12942426.73,29479971.99,-42422398.71
NETFLOW,9/25/2017,-93106358.88,93106358.88,-42627007.68,0,42627007.68
NETFLOW,9/26/2017,-59910503.72,59910503.72,-27958235.07,1331344.527,26626890.54
NETFLOW,9/27/2017,-58934169.27,58934169.27,-42633228.83,18808777.43,23824451.41
NETFLOW,9/28/2017,-99483420.82,99483420.83,77563345.05,8430798.375,-85994143.43
NETFLOW,10/1/2017,-23120020.85,23120020.85,924800.834,2774402.502,-3699203.336
NETFLOW,10/2/2017,-10884210.06,10884210.06,74634583.3,34207517.34,-108842100.6
NETFLOW,10/3/2017,-2405717.342,2405717.342,-76982954.94,-14434304.05,91417259
NETFLOW,10/4/2017,-99787563.53,99787563.53,73527678.39,-38076833.45,-35450844.94
NETFLOW,10/8/2017,-20809564.2,20809564.2,31826392.31,-40395036.4,8568644.084
NETFLOW,10/9/2017,-9786927.288,9786927.288,32623090.96,17942700.03,-50565790.99
NETFLOW,10/10/2017,39587396.3,-39587396.3,-30031817.88,1365082.631,28666735.25
NETFLOW,10/11/2017,82272828.44,-82272828.44,-62413869.85,25532946.76,36880923.09
NETFLOW,10/12/2017,-38594787.28,38594787.28,70573325.31,-17643331.33,-52929993.98
NETFLOW,10/15/2017,35627673.4,-35627673.4,-54489382.84,3143618.241,51345764.6
NETFLOW,10/16/2017,91727714,-91727714,-79026953.6,-4233586.8,83260540.4
NETFLOW,10/17/2017,20203432.86,-20203432.86,-48725926.31,1188437.227,47537489.08
NETFLOW,10/18/2017,-300840097.6,300840097.6,167133387.6,-31460402.37,-135672985.2
NETFLOW,10/19/2017,-29123131.85,29123131.85,-36787113.91,27590335.43,9196778.478
NETFLOW,10/22/2017,4043906.816,-4043906.816,21230510.78,12131720.45,-33362231.23
NETFLOW,10/23/2017,-56649477.11,56649477.11,-186313835.8,221562399.3,-35248563.53
NETFLOW,10/24/2017,13677071.62,-13677071.62,-3730110.441,13677071.62,-9946961.176
NETFLOW,10/25/2017,-75133741.97,75133741.97,28669454.17,-5931611.208,-22737842.96
NETFLOW,10/26/2017,-73722171.47,73722171.47,-31238208.25,54979246.52,-23741038.27
NETFLOW,10/29/2017,-75500826.32,75500826.32,6380351.52,-24458014.16,18077662.64
NETFLOW,10/30/2017,-24833579.23,24833579.23,93491121.79,65735945.01,-159227066.8
NETFLOW,10/31/2017,-16749086.3,16749086.3,22839663.14,77654854.66,-100494517.8
NETFLOW,11/1/2017,21592907.42,-21592907.42,-58780692.43,-31189755.17,89970447.6
NETFLOW,11/2/2017,-61374495.74,61374495.74,-77111545.93,-3147410.038,80258955.97
NETFLOW,11/5/2017,62786784.24,-62786784.24,5232232.02,27033198.77,-32265430.79
NETFLOW,11/6/2017,40931521.15,-40931521.15,-27688970.19,54174072.11,-26485101.92
NETFLOW,11/7/2017,-3308326.383,3308326.383,-20952733.76,-17644407.38,38597141.14
NETFLOW,11/8/2017,-34030505.78,34030505.77,-152327025.9,30789505.23,121537520.6
NETFLOW,11/9/2017,43032634.85,-43032634.85,88754809.37,169440999.7,-258195809.1
NETFLOW,11/12/2017,-36358818.52,36358818.52,-23675509.73,-10146647.03,33822156.76
NETFLOW,11/13/2017,49356497.99,-49356497.99,-39955260.28,22719657.8,17235602.47
NETFLOW,11/14/2017,-501264532.1,501264532.1,460705783.7,-8319743.272,-452386040.4
NETFLOW,11/15/2017,120359801,-120359801,-186612902.5,49689826.11,136923076.4
NETFLOW,11/16/2017,75526992.08,-75526992.08,-103735868.6,37308514.16,66427354.48
NETFLOW,11/19/2017,24528849.8,-24528849.8,-57233982.88,31342419.19,25891563.68
NETFLOW,11/20/2017,65102846.5,-65102846.5,-65102846.5,79179137.64,-14076291.14
NETFLOW,11/21/2017,35439202,-35439202,-3730442.316,27978317.37,-24247875.05
NETFLOW,11/22/2017,-26865626.72,26865626.72,-8955208.908,9950232.12,-995023.212
NETFLOW,11/23/2017,-259461052.1,259461052.1,38586515.44,-86487017.37,47900501.93
NETFLOW,11/26/2017,-59153397.81,59153397.81,62485983.6,16662928.96,-79148912.56
NETFLOW,11/27/2017,-26197056.92,26197056.92,-43661761.53,18920096.66,24741664.87
NETFLOW,11/28/2017,-186651858.3,186651858.3,195059599.7,-40357158.55,-154702441.1
NETFLOW,11/29/2017,-30545614.91,30545614.91,179879732.2,1696978.606,-181576710.8
NETFLOW,12/3/2017,-52908336.97,52908336.97,12066813.69,16707895.88,-28774709.58
NETFLOW,12/4/2017,71802290.65,-71802290.65,-84289645.55,-1040612.908,85330258.46
NETFLOW,12/5/2017,35401829.95,-35401829.95,-194099688.4,54933874.07,139165814.3
NETFLOW,12/6/2017,-17344176.08,17344176.08,-95971107.62,72845539.52,23125568.1
NETFLOW,12/7/2017,65563490.08,-65563490.08,-55877974.5,26076388.1,29801586.4
NETFLOW,12/10/2017,-166026022.5,166026022.5,38935306.15,115336661.6,-154271967.8
NETFLOW,12/11/2017,40604311.27,-40604311.27,-65740313.49,16435078.37,49305235.12
NETFLOW,12/12/2017,-224161036.1,224161036.1,152620279.9,-95387674.92,-57232604.95
NETFLOW,12/13/2017,-29942616.26,29942616.26,24595720.5,-22456962.19,-2138758.304
NETFLOW,12/14/2017,-1793890.128,1793890.128,8969450.64,8969450.64,-17938901.28
NETFLOW,12/17/2017,-66333540,66333540,18425983,346408489,-364834472
NETFLOW,12/18/2017,-55558015,55558015,3144793,-14675702,11530909
NETFLOW,12/19/2017,-33108304,33108304,26700245,-50196461,23496216
NETFLOW,12/20/2017,30047330,-30047330,61005186,-8194726,-52810459
NETFLOW,12/21/2017,96722567,-96722567,26442141,44534132,-70976272
NETFLOW,12/24/2017,-18687580,18687580,-8919072,4671895,4247177
NETFLOW,12/25/2017,-19195248,19195248,-5998515,7798069,-1799554
NETFLOW,12/26/2017,43407359,-43407359,26664520,2480421,-29144941
NETFLOW,12/27/2017,-28895168,28895168,36704673,21085663,-57790337
NETFLOW,12/28/2017,-84600244,84600244,86110962,-1510719,-84600244
NETFLOW,12/31/2017,45184723,-45184723,-6802001,10688859,-3886858
NETFLOW,1/2/2018,-37342249.02,37342249.02,30114716.95,-22284890.54,-7829826.407
NETFLOW,1/3/2018,-7100494.664,7100494.664,39940282.49,15088551.16,-55028833.65
NETFLOW,1/4/2018,75467456.52,-75467456.52,63551542.34,43691685.36,-107243227.7
NETFLOW,1/8/2018,-153810959.3,153810959.3,221337721.9,18757434.06,-240095156
NETFLOW,1/9/2018,-97604223.68,97604223.68,124933406.3,18219455.09,-143152861.4
NETFLOW,1/10/2018,-130320325.3,130320325.3,64036711.56,8987608.64,-73024320.2
NETFLOW,1/11/2018,-144963887.5,144963887.5,75381221.5,-5798555.5,-69582666
NETFLOW,1/14/2018,-48102726.6,48102726.6,74826463.6,11758444.28,-86584907.88
NETFLOW,1/15/2018,129155563,-129155563,226809769.2,94504070.52,-321313839.8
NETFLOW,1/16/2018,-19124615.82,19124615.82,125266233.6,-66936155.37,-58330078.25
NETFLOW,1/17/2018,-143245557.5,143245557.5,181811669.2,-56471806.33,-125339862.8
NETFLOW,1/18/2018,-120809186.6,120809186.6,163837116.1,-34753327.67,-129083788.5
NETFLOW,1/21/2018,79644456.19,-79644456.19,64940864.28,-49011973.04,-15928891.24
NETFLOW,1/22/2018,-56717383.62,56717383.62,50272226.39,33514817.6,-83787043.99
NETFLOW,1/23/2018,22791304.98,-22791304.98,-25899210.2,-39366799.5,65266009.7
NETFLOW,1/24/2018,16277038.34,-16277038.34,73246672.55,18602329.54,-91849002.08
NETFLOW,1/28/2018,-11277086.21,11277086.21,102518965.5,-1025189.655,-101493775.8
NETFLOW,1/29/2018,-81764701.3,81764701.3,49058820.78,17988234.29,-67047055.07
NETFLOW,1/30/2018,-2496681.498,2496681.498,52430311.46,-2496681.498,-49933629.96
NETFLOW,1/31/2018,75981610.71,-75981610.71,15196322.14,-9351582.856,-5844739.285
NETFLOW,2/1/2018,10183707.17,-10183707.17,13238819.32,1018370.717,-14257190.04
NETFLOW,2/4/2018,22105610.15,-22105610.15,-89272656.38,3400863.1,85871793.28
NETFLOW,2/5/2018,-10114992.16,10114992.16,-58666954.53,-57655455.31,116322409.8
NETFLOW,2/6/2018,-27495372.24,27495372.24,-2115028.634,62393344.7,-60278316.07
NETFLOW,2/7/2018,-147497795.9,147497795.9,75983713.06,40226671.62,-116210384.7
NETFLOW,2/8/2018,-143474124.9,143474124.9,73355191.69,38835101.48,-112190293.2
NETFLOW,2/11/2018,-1237493.978,1237493.978,-3093734.945,-16087421.71,19181156.66
NETFLOW,2/12/2018,-57471592.16,57471592.16,-83390153.34,80009471.44,3380681.892
NETFLOW,2/13/2018,11708222.61,-11708222.61,-14049867.13,-29270556.53,43320423.66
NETFLOW,2/14/2018,-67320092.84,67320092.83,-8038220.04,37176767.69,-29138547.65
NETFLOW,2/15/2018,-106234053.9,106234053.9,20984504.48,47215135.08,-68199639.56
NETFLOW,2/18/2018,-118700368.1,118700368.1,-28602498.34,77226745.52,-48624247.18
NETFLOW,2/19/2018,-26889840.82,26889840.82,68569094.09,-22856364.7,-45712729.39
NETFLOW,2/20/2018,-52423233.49,52423233.5,65833828.11,80463567.69,-146297395.8
NETFLOW,2/21/2018,61960061.66,-61960061.66,692826144,-752908628,58204906.41
NETFLOW,2/22/2018,-78666512.21,78666512.21,-43139700.24,-35526811.96,78666512.21
NETFLOW,2/25/2018,-78698008.4,78698008.4,-7154364.4,14308728.8,-7154364.4
NETFLOW,2/26/2018,-106648958.9,106648958.9,-15853223.62,36030053.68,-20176830.06
NETFLOW,2/27/2018,-43061315.46,43061315.47,9842586.392,11072909.69,-20915496.08
NETFLOW,2/28/2018,7918836.082,-7918836.082,-308834607.2,498886673.2,-190052066
NETFLOW,3/1/2018,-30571982.84,30571982.84,-4585797.426,3057198.284,1528599.142
NETFLOW,3/4/2018,-33785862,33785862,16310416.14,11650297.24,-27960713.38
NETFLOW,3/5/2018,-135354652.5,135354652.5,-33838663.13,10828372.2,23010290.93
NETFLOW,3/6/2018,-282962048.7,282962048.7,248313634.6,15399295.17,-263712929.8
NETFLOW,3/7/2018,-146381694.3,146381694.3,263872264.7,-15408599.4,-248463665.3
NETFLOW,3/8/2018,-113357279,113357279,186886324.8,-90379452.14,-96506872.62
NETFLOW,3/11/2018,-53256608.32,53256608.32,-2662830.416,13314152.08,-10651321.66
NETFLOW,3/12/2018,-241426923.5,241426923.5,190215151.9,19509246.34,-209724398.2
NETFLOW,3/13/2018,-27015439,27015439,56486827,-31927337,-24559490
NETFLOW,3/14/2018,90067049.51,-90067049.51,90067049.5,-40029799.78,-50037249.73
NETFLOW,3/15/2018,-86465270.53,86465270.52,383905801.1,-193682206,-190223595.2
NETFLOW,3/18/2018,-63764572.17,63764572.17,109016849.2,-191293716.5,82276867.32
NETFLOW,3/19/2018,0,0,50205836.8,-21965053.6,-28240783.2
NETFLOW,3/20/2018,12478123.3,-12478123.3,42113666.15,56151554.87,-98265221.02
